cell_id,pair,tf,direction,percentile,horizon_bars,vol_quintile,n_trades,win_rate,ev_pip,ev_pct,profit_factor,wilson_lower_95,sharpe_annual,kelly_fraction,max_dd_pct,mae_mean_pct,mae_p5_pct,mfe_mean_pct,year_flip_count,p_value,bonferroni_pass,bh_fdr_pass,verdict,period_start,period_end,bt_data_source,generated_at
EUR_USD_H1_SHORT_SHOCK_2p5_1_Q1,EUR_USD,H1,SHORT_SHOCK,0.025,1,Q1,1,1.0,1.40000000000029,0.01188899079451744,inf,0.20654931437723742,0.0,1.0,0.0,-0.15006740315566258,-0.15006740315566258,0.17863218781899448,0,1.0,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_1_Q2,EUR_USD,H1,SHORT_SHOCK,0.025,1,Q2,19,0.631578947368421,-1.6473684210525554,-0.014027489706175691,0.6368909512761218,0.41039533164803066,-12.962672955248571,-0.357663287107305,-0.3099514661452418,-0.08140977925295352,-0.183615335088827,0.05829603138982503,1,0.7615776987926202,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_1_Q3,EUR_USD,H1,SHORT_SHOCK,0.025,1,Q3,36,0.4722222222222222,-2.694444444444394,-0.023155767662000646,0.5847602739726074,0.3198604151517906,-16.49045755240426,-0.33487542060431175,-1.25255554543231,-0.12500821279580954,-0.27510665583145855,0.07979903606965359,1,0.8941667768393369,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_1_Q4,EUR_USD,H1,SHORT_SHOCK,0.025,1,Q4,48,0.7291666666666666,4.2625000000000295,0.036466699782435975,3.278396436525518,0.5900303501775939,34.54063072469801,0.5067458242305714,-0.2706841057438458,-0.06332078773968973,-0.14504102209213443,0.10483695185147014,0,0.0017405214147120647,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_1_Q5,EUR_USD,H1,SHORT_SHOCK,0.025,1,Q5,69,0.4927536231884058,-0.2333333333334137,-0.0020215127726549704,0.9566505115777992,0.3783242300928733,-1.2545267765445731,-0.022541992244585363,-0.7064635399264718,-0.09480331083970919,-0.2624875808404359,0.09836099545782125,1,0.5531000552258901,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_3_ALL,EUR_USD,H1,SHORT_SHOCK,0.025,3,ALL,175,0.52,-1.0165714285714145,-0.008742886357891206,0.8717930239262053,0.44634804084609114,-4.077884577545183,-0.07664309504034883,-3.386730684902406,-0.14750941584321436,-0.3784230709198688,0.1328560155576941,1,0.7555904937489015,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_3_Q1,EUR_USD,H1,SHORT_SHOCK,0.025,3,Q1,1,1.0,7.200000000000539,0.06117351186936126,inf,0.20654931437723742,0.0,1.0,0.0,-0.2287360216875589,-0.2287360216875589,0.17863218781899448,0,1.0,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_3_Q2,EUR_USD,H1,SHORT_SHOCK,0.025,3,Q2,19,0.47368421052631576,-3.3736842105264473,-0.02867782217190634,0.5780118499012415,0.2732980516117956,-15.085073877170744,-0.34189051219447125,-0.7714303297314484,-0.12917743246378954,-0.2751890823728087,0.10223328828216316,0,0.795537122316901,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_3_Q3,EUR_USD,H1,SHORT_SHOCK,0.025,3,Q3,36,0.3888888888888889,-5.82222222222231,-0.05030244867986015,0.45416666666666156,0.24784873065371002,-24.94145102047421,-0.4704378983179594,-2.1346349491715655,-0.1865880153463534,-0.48053264413384644,0.11896785836052223,1,0.9687594260583983,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_3_Q4,EUR_USD,H1,SHORT_SHOCK,0.025,3,Q4,48,0.6041666666666666,2.062500000000143,0.017749660032242293,1.3275976174719015,0.4631040849254725,8.021883754774768,0.15017432262318336,-0.8660184545240979,-0.11851232505180169,-0.24113381078086416,0.14806607052600534,0,0.23918120167802454,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_3_Q5,EUR_USD,H1,SHORT_SHOCK,0.025,3,Q5,69,0.5362318840579711,0.3202898550724702,0.002901143485614775,1.043384373773067,0.4197840683642111,1.3332488653306258,0.02347841727984934,-1.0216884167272955,-0.14768638275173918,-0.3702510754243815,0.13857481074314928,1,0.44359000907754226,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_6_ALL,EUR_USD,H1,SHORT_SHOCK,0.025,6,ALL,175,0.52,0.7880000000000873,0.006804774711548881,1.0812945823262485,0.44634804084609114,2.2838753265833183,0.03935321530211333,-2.606751096516824,-0.1916965470409549,-0.6826745442876536,0.17934519186715783,1,0.3490623148300878,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_6_Q1,EUR_USD,H1,SHORT_SHOCK,0.025,6,Q1,1,1.0,23.999999999999577,0.20420318216625155,inf,0.20654931437723742,0.0,1.0,0.0,-0.2287360216875589,-0.2287360216875589,0.2809945504087086,0,1.0,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_6_Q2,EUR_USD,H1,SHORT_SHOCK,0.025,6,Q2,19,0.5789473684210527,0.7947368421054446,0.007189319628911485,1.1122676579925947,0.3627590353425504,2.9839338256158183,0.06142306110151963,-0.5407807764947647,-0.17385358032563067,-0.4472567962113383,0.1333134626140311,1,0.4345198851791156,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_6_Q3,EUR_USD,H1,SHORT_SHOCK,0.025,6,Q3,36,0.5,-5.208333333333468,-0.04490401493740556,0.5067087608523956,0.34474325409626827,-20.24300283407085,-0.487477287041435,-2.071909556885454,-0.21673771336441058,-0.5258068486452799,0.13316968675621388,0,0.9363314033126955,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_6_Q4,EUR_USD,H1,SHORT_SHOCK,0.025,6,Q4,48,0.5833333333333334,8.110416666666787,0.06957262511672728,2.064533770850453,0.44281332283976277,21.917447439943253,0.3015384054305048,-0.9393826474797806,-0.15288528333741933,-0.435451261587263,0.2206543103840918,0,0.028420897617730468,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_6_Q5,EUR_USD,H1,SHORT_SHOCK,0.025,6,Q5,69,0.463768115942029,-1.3550724637679823,-0.01142979092001547,0.8835616438356279,0.35114184069675103,-3.4780458797620617,-0.060019499214134464,-1.7550065937610437,-0.20781116570637542,-0.7074905978870194,0.18853450413195946,1,0.6442883558370078,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_12_ALL,EUR_USD,H1,SHORT_SHOCK,0.025,12,ALL,175,0.49714285714285716,-0.9205714285713053,-0.008037121191571675,0.9344375712192825,0.42392564596037857,-1.9658614750387382,-0.03552638240755285,-5.5182083370375326,-0.25254688395993735,-0.8533343560082507,0.22962772796426553,1,0.6307597032460563,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_12_Q1,EUR_USD,H1,SHORT_SHOCK,0.025,12,Q1,1,1.0,27.200000000000557,0.23149330201366336,inf,0.20654931437723742,0.0,1.0,0.0,-0.2287360216875589,-0.2287360216875589,0.3775771987692522,0,1.0,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_12_Q2,EUR_USD,H1,SHORT_SHOCK,0.025,12,Q2,19,0.42105263157894735,-2.6789473684209564,-0.022264580616961436,0.749137506160681,0.23141891282454238,-7.856808260961324,-0.13602364389264965,-0.8021335779407779,-0.22317488623938095,-0.5513971283638885,0.17995600505116283,1,0.667543834069538,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_12_Q3,EUR_USD,H1,SHORT_SHOCK,0.025,12,Q3,36,0.3888888888888889,-8.522222222222172,-0.07367809664007635,0.4703953046780631,0.24784873065371002,-23.472072052199827,-0.4409051234978761,-2.9476401450763134,-0.2634000790446801,-0.6132509238936018,0.16909892378524977,1,0.9606272378073103,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_12_Q4,EUR_USD,H1,SHORT_SHOCK,0.025,12,Q4,48,0.5625,7.970833333333464,0.06792614572291462,1.7525570416994611,0.4227501741982777,15.829197663033506,0.2406035901876768,-1.135902157687707,-0.2040860457223024,-0.6930320175936322,0.2773856367623423,0,0.082535682834282,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_2p5_12_Q5,EUR_USD,H1,SHORT_SHOCK,0.025,12,Q5,69,0.5362318840579711,-1.8405797101447885,-0.015337686060268469,0.8824509440947884,0.4197840683642111,-3.403968652486821,-0.06938414192597764,-2.79047434068711,-0.27715537608210067,-0.9384034406246822,0.24192897889704187,1,0.6413515139631458,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_1_ALL,EUR_USD,H1,LONG_SHOCK,0.05,1,ALL,319,0.4952978056426332,0.6711598746082109,0.005870273585786018,1.1663041789653745,0.44081509606247227,4.458999659420827,0.06917368799896761,-1.5348539782968795,-0.08750617232475687,-0.21552719849844526,0.08279628659429322,0,0.15329182769785504,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_1_Q1,EUR_USD,H1,LONG_SHOCK,0.05,1,Q1,33,0.5151515151515151,0.7848484848486473,0.0067458088372257365,1.2050673000792238,0.35218375448914147,6.015868207355856,0.08776216745864124,-0.2957354708102433,-0.08408460592498099,-0.22777082639062307,0.09509331178733733,0,0.3298812776626923,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_1_Q2,EUR_USD,H1,LONG_SHOCK,0.05,1,Q2,39,0.5641025641025641,4.2230769230769765,0.03652150442038542,2.986731001206319,0.40975691648669477,30.158652902600522,0.376265392102824,-0.21806459430491199,-0.06493157732126513,-0.12374774945593137,0.09693155886185234,0,0.010162089174806295,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_1_Q3,EUR_USD,H1,LONG_SHOCK,0.05,1,Q3,51,0.39215686274509803,-2.701960784313924,-0.02295708321758873,0.5458141067896937,0.270273409817598,-17.542579415599516,-0.3211018926258314,-1.3732444008978106,-0.10595200506719132,-0.20217415933486138,0.0632454740550018,0,0.9432530297364413,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_1_Q4,EUR_USD,H1,LONG_SHOCK,0.05,1,Q4,69,0.5217391304347826,2.676811594202961,0.02308952783382364,1.8766018035121446,0.40587254873611156,16.74855454294029,0.23585009677868501,-0.275236031683046,-0.07459930209878833,-0.2085620911607311,0.08557430064960185,0,0.03903901754246575,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_1_Q5,EUR_USD,H1,LONG_SHOCK,0.05,1,Q5,126,0.5,-0.07698412698399675,-0.0005862966233166005,0.9823764534884014,0.4139974353838817,-0.4416745912769187,-0.007955832753603898,-1.2951064450952177,-0.09454757984133422,-0.21856953926568112,0.08189390832899728,1,0.5253645314950741,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_3_ALL,EUR_USD,H1,LONG_SHOCK,0.05,3,ALL,319,0.54858934169279,1.3445141065830677,0.011790409199300909,1.2024450108562252,0.4937252047062865,5.4618348119920785,0.09103301675153896,-2.1362955126123295,-0.13505285854652613,-0.3373528522245295,0.13592455600421985,0,0.10531314825152291,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_3_Q1,EUR_USD,H1,LONG_SHOCK,0.05,3,Q1,33,0.5757575757575758,0.8969696969699215,0.007674355960956272,1.1504829689883476,0.4080726333731245,4.088235309311372,0.036922337987902676,-0.8041451819643552,-0.12792231370251703,-0.351964842735637,0.13200437935323237,1,0.3823083430986289,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_3_Q2,EUR_USD,H1,LONG_SHOCK,0.05,3,Q2,39,0.6666666666666666,6.758974358974115,0.05879069159787699,2.9554896142432625,0.50977394399346,29.9399637458216,0.44371540311611024,-0.3605941862953821,-0.1020938808503143,-0.25403668619839226,0.1661822457742228,1,0.01059388936145455,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_3_Q3,EUR_USD,H1,LONG_SHOCK,0.05,3,Q3,51,0.43137254901960786,-2.192156862745309,-0.018486631935080426,0.7190954773869113,0.30501236107909546,-9.568636621055097,-0.16497923372636514,-1.230826497257942,-0.14679756423454887,-0.33527632493522974,0.1051678699640937,0,0.808110181667892,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_3_Q4,EUR_USD,H1,LONG_SHOCK,0.05,3,Q4,69,0.5942028985507246,1.779710144927417,0.01525906488790889,1.3317125877903566,0.476358878348368,8.381284062805713,0.14764137098101687,-0.5968016958931899,-0.11314353568425502,-0.28192445672343025,0.12210733926697293,0,0.18691404862251226,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_3_Q5,EUR_USD,H1,LONG_SHOCK,0.05,3,Q5,126,0.5317460317460317,1.0619047619049162,0.009417282925053151,1.1325014854426818,0.444972621282495,3.753628183723075,0.06425194641633153,-1.5768361198765124,-0.15374450845713014,-0.41358637812426713,0.14832449615873794,1,0.29446396270087455,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_6_ALL,EUR_USD,H1,LONG_SHOCK,0.05,6,ALL,319,0.5297805642633229,0.7081504702194668,0.006373344636891291,1.0830636858361566,0.4749808402197568,2.4872472562318126,0.03926182232580239,-2.799633238962218,-0.17388658550965685,-0.45695685690293475,0.1712100523342616,1,0.28412476964000744,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_6_Q1,EUR_USD,H1,LONG_SHOCK,0.05,6,Q1,33,0.5454545454545454,0.378787878788073,0.003500987876183265,1.0445632798574207,0.37985938536217456,1.4649465186920294,0.025095395857976266,-1.3072814686589829,-0.16878642643613948,-0.42985207420642935,0.1597304933084335,1,0.4572518547234639,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_6_Q2,EUR_USD,H1,LONG_SHOCK,0.05,6,Q2,39,0.5128205128205128,5.499999999999991,0.04789156907927051,2.018518518518524,0.3619936288445797,20.12413736065934,0.2605513136986467,-0.6969634164822547,-0.1236598510019321,-0.2716945307159768,0.19890843990373785,1,0.05718286207113886,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_6_Q3,EUR_USD,H1,LONG_SHOCK,0.05,6,Q3,51,0.45098039215686275,-1.2411764705883122,-0.010436484150394228,0.8622415669205572,0.32267518549374014,-4.318841636070809,-0.07044047174573548,-1.2607310100650193,-0.17708831451366172,-0.37670338823964644,0.14320036971274275,0,0.6533228483104851,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_6_Q4,EUR_USD,H1,LONG_SHOCK,0.05,6,Q4,69,0.6231884057971014,2.8666666666666845,0.024517660050877788,1.453046266605591,0.5052188643395578,10.807827021195823,0.19358298314304034,-0.78589668966218,-0.14751989065507592,-0.3995519096059996,0.1610652881033933,0,0.12618817503333005,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_6_Q5,EUR_USD,H1,LONG_SHOCK,0.05,6,Q5,126,0.5079365079365079,-1.096031746031701,-0.008984747544680103,0.8963524467127022,0.42170965005414923,-3.136345144775175,-0.06528556154556608,-3.4638711279972423,-0.2035982670912148,-0.5328311975656447,0.1831121285343871,0,0.6742225231009802,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_12_ALL,EUR_USD,H1,LONG_SHOCK,0.05,12,ALL,319,0.5203761755485894,1.5727272727272392,0.013991656370814716,1.1407490531631335,0.4656374467885917,4.009754855555857,0.06338162711072953,-3.9186085495518608,-0.2299908355210176,-0.6245362344978733,0.230604533486215,0,0.17890323418048024,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_12_Q1,EUR_USD,H1,LONG_SHOCK,0.05,12,Q1,33,0.45454545454545453,-0.1757575757574484,-0.001449841308008276,0.9840703103543095,0.29842938513876116,-0.4818541794011104,-0.007072679836530815,-1.2871443738502464,-0.21352029510297577,-0.515923458056935,0.20991058479911184,0,0.5140860700900665,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_12_Q2,EUR_USD,H1,LONG_SHOCK,0.05,12,Q2,39,0.6666666666666666,8.589743589743499,0.07442973390681232,2.339464214314261,0.50977394399346,26.8883223323314,0.38279433121642337,-0.7340353339602035,-0.15895232539696744,-0.36501509778307345,0.24173482321906448,1,0.018606797100489535,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_12_Q3,EUR_USD,H1,LONG_SHOCK,0.05,12,Q3,51,0.5098039215686274,-0.8705882352944229,-0.007054949740093997,0.9291300877892813,0.376809238945697,-1.7752042290001961,-0.059343348737678325,-1.5619865891359996,-0.22986993896241056,-0.5480316154135856,0.2029662594664314,1,0.564418136983992,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_12_Q4,EUR_USD,H1,LONG_SHOCK,0.05,12,Q4,69,0.5507246376811594,6.815942028985558,0.058398385316494404,1.8242201191728058,0.4337876750268812,17.491512878133396,0.24827311293922644,-1.8616881274221897,-0.19539856679549547,-0.4652457178414937,0.22989177758787802,0,0.03301466772150822,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_LONG_SHOCK_5_12_Q5,EUR_USD,H1,LONG_SHOCK,0.05,12,Q5,126,0.47619047619047616,-2.248412698412695,-0.018486729325953168,0.8384097650011404,0.3909870103609822,-5.073477939431082,-0.08772357371516848,-5.751947869135887,-0.27541683919944465,-0.7175893844816761,0.24278479508493486,0,0.767319844641174,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_1_ALL,EUR_USD,H1,SHORT_SHOCK,0.05,1,ALL,323,0.5386996904024768,-0.2136222910217103,-0.0019017558786320879,0.9537099154702724,0.4841992676333773,-1.4322804390218453,-0.02713951567497508,-2.1174186291950226,-0.0883735815033113,-0.2389261866428627,0.08489794329327914,1,0.6295687989107641,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_1_Q1,EUR_USD,H1,SHORT_SHOCK,0.05,1,Q1,18,0.3888888888888889,-3.516666666666761,-0.030105994427820977,0.3097055616139326,0.20305246572163624,-29.97028249313649,-0.8744756928732991,-0.754508651989183,-0.0848647018041277,-0.19602533508677578,0.05588569150867868,1,0.9397870363599325,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_1_Q2,EUR_USD,H1,SHORT_SHOCK,0.05,1,Q2,53,0.5094339622641509,-1.4000000000000805,-0.011908950853795588,0.6823630136986126,0.3788352911467995,-11.555629132508926,-0.23470273257722718,-0.7662470856858783,-0.07819158334009446,-0.1833746720725249,0.06330223592026245,0,0.8578219078051225,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_1_Q3,EUR_USD,H1,SHORT_SHOCK,0.05,1,Q3,54,0.4444444444444444,-3.5537037037037105,-0.03041128857681917,0.4685682636388748,0.32002464172229655,-22.62985879478023,-0.5011078117376582,-2.0043568360348707,-0.11861665769475563,-0.25664554647185756,0.07293541201313626,0,0.9814404973839601,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_1_Q4,EUR_USD,H1,SHORT_SHOCK,0.05,1,Q4,82,0.6707317073170732,2.69512195121954,0.02297012251411234,1.9923664122137308,0.5633838807286914,19.97456305813511,0.33274474921518,-0.4061776710280962,-0.06984835733063825,-0.1830152922713857,0.09550487713657169,0,0.011264436824849207,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_1_Q5,EUR_USD,H1,SHORT_SHOCK,0.05,1,Q5,111,0.5405405405405406,1.0657657657656667,0.009177857995829992,1.2359393697646355,0.44802860675412204,6.119624638665814,0.10355171301006294,-0.6944443517581722,-0.08852974831905681,-0.2448660782845946,0.09946746677541994,0,0.20443593335574284,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_3_ALL,EUR_USD,H1,SHORT_SHOCK,0.05,3,ALL,323,0.5170278637770898,-1.4724458204335138,-0.012646210810629624,0.8199098792078379,0.46265253385690397,-5.7607954878262335,-0.11773684356261627,-5.197345644407748,-0.14544101189397496,-0.4063412920695719,0.12810729485116287,0,0.9079849171459208,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_3_Q1,EUR_USD,H1,SHORT_SHOCK,0.05,3,Q1,18,0.2777777777777778,-8.311111111111403,-0.0709468642551139,0.22926326635753516,0.12499753379553996,-41.677835524635256,-0.9313932783869531,-1.3551242538429986,-0.15007786734673365,-0.3489983674579977,0.08124780865157197,1,0.9818818862870838,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
EUR_USD_H1_SHORT_SHOCK_5_3_Q2,EUR_USD,H1,SHORT_SHOCK,0.05,3,Q2,53,0.4716981132075472,-3.6018867924531333,-0.030798672116649144,0.5600368748559345,0.3438224347819615,-16.587376057311083,-0.4001984735398221,-1.5870907877476692,-0.13205116085432328,-0.3093152364260421,0.10450996856482438,0,0.9367292470420261,0,0,REJECT,2025-05-02T00:00:00+00:00,2026-05-05T22:00:00+00:00,MASSIVE_parquet,2026-05-15T08:24:34.034053+00:00
