cell_id,pair,tf,intrabar_tf,hypothesis,vol_mult,body_pct,horizon_bars,cohort,n_trades,win_rate,ev_pip,ev_pct,profit_factor,wilson_lower_95,sharpe_annual,kelly_fraction,max_dd_pct,mae_mean_pct,mae_p5_pct,mfe_mean_pct,year_flip_count,p_value,bonferroni_pass,bh_fdr_pass,g7_delta_incremental,verdict,period_start,period_end,bt_data_source,generated_at
USD_JPY_H-C_2.5_0.50_3,USD_JPY,H1,M5,H-C,2.5,0.5,3,primary_12y,546,0.4926739926739927,1.6214285714285392,0.015045462774185026,1.171609676668989,0.4509370341701684,4.193277016840031,0.07539597811842491,-5.43374600914356,-0.18443613871179035,-0.5777874859217047,0.21111781377002548,4,0.7645352238823312,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_2.5_0.50_6,USD_JPY,H1,M5,H-C,2.5,0.5,6,primary_12y,546,0.5091575091575091,2.0862637362636978,0.019063334145162935,1.1877008255474777,0.46730789493685915,4.74189435388365,0.08170300676271885,-4.522367815745517,-0.22237309105878428,-0.6289699377537039,0.2549900456135105,5,0.700152791344159,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_2.5_0.50_12,USD_JPY,H1,M5,H-C,2.5,0.5,12,primary_12y,546,0.5073260073260073,1.492855311355302,0.012757948942841435,1.0906743472045262,0.4654866827491578,2.3699883761438048,0.03770529796239641,-6.799627982950098,-0.28661022923082136,-0.8649713242771612,0.32781199391197324,2,0.7645352238823312,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_2.5_0.50_1,USD_JPY,H1,M5,H-D,2.5,0.5,1,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_2.5_0.50_3,USD_JPY,H1,M5,H-D,2.5,0.5,3,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_2.5_0.50_6,USD_JPY,H1,M5,H-D,2.5,0.5,6,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_2.5_0.50_12,USD_JPY,H1,M5,H-D,2.5,0.5,12,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_2.5_0.60_1,USD_JPY,H1,M5,H-A,2.5,0.6,1,primary_12y,717,0.500697350069735,1.8068340306834125,0.01546894194546701,1.2615744947200536,0.4641932192650363,5.431404981305759,0.09879005653455736,-5.689889996064073,-0.13905377093965873,-0.3971069472501254,0.1695373376948687,3,1.0,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_2.5_0.60_3,USD_JPY,H1,M5,H-A,2.5,0.6,3,primary_12y,717,0.497907949790795,1.7135285913528358,0.015455459220593631,1.184832483338596,0.46141896655549214,4.377351939431946,0.07899585667001818,-6.547724876907187,-0.17758528517559144,-0.5878255113375364,0.20859887440362865,5,0.9404671576183928,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_2.5_0.60_6,USD_JPY,H1,M5,H-A,2.5,0.6,6,primary_12y,717,0.5132496513249651,0.7389121338912076,0.006822978015594926,1.0629919387439655,0.4766913418239878,1.7107178812147648,0.027723391980078338,-9.753384516361693,-0.2188120609318137,-0.6826553563097003,0.24721541542224215,5,0.50146953468147,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_2.5_0.60_12,USD_JPY,H1,M5,H-A,2.5,0.6,12,primary_12y,717,0.4895397489539749,-0.29191073919107463,-0.0019934137894551513,0.9826451077943614,0.45310298898718954,-0.3760726110416273,-0.00945447760525725,-15.383020147414046,-0.2834836613936388,-0.8714209245147675,0.3150068201214947,5,0.6011167097520652,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_2.5_0.60_1,USD_JPY,H1,M5,H-B,2.5,0.6,1,primary_12y,717,0.496513249651325,-1.8068340306834125,-0.014980425394020244,0.7926602861624137,0.46003226394063773,-5.299570753776675,-0.12471882249050487,-11.56941875390557,-0.168773378209443,-0.4874958276229657,0.1394298575350208,3,0.8812650532500148,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_2.5_0.60_3,USD_JPY,H1,M5,H-B,2.5,0.6,3,primary_12y,717,0.502092050209205,-1.7135285913528358,-0.014703081415571025,0.8440011681501347,0.465580769353167,-4.179652463018059,-0.08975119480457872,-12.16237884368314,-0.20754073059601144,-0.6139471330744972,0.17825938348456719,5,0.9404671576183928,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_2.5_0.60_6,USD_JPY,H1,M5,H-B,2.5,0.6,6,primary_12y,717,0.4825662482566248,-0.7389121338912076,-0.0058619587922984304,0.9407409064471393,0.44618078117911486,-1.4698771856872928,-0.03150674157022498,-12.213564298551537,-0.24582312193616182,-0.6995099376981195,0.2198413222019196,5,0.3701055138322943,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_2.5_0.60_12,USD_JPY,H1,M5,H-B,2.5,0.6,12,primary_12y,717,0.5076708507670851,0.29191073919107463,0.003693286992959428,1.017661403967698,0.47113379482433315,0.6955392689387478,0.009853108065551841,-13.32947170551374,-0.3129635951307543,-0.8748531116882873,0.28524381095360407,5,0.7088363196689488,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_2.5_0.60_1,USD_JPY,H1,M5,H-C,2.5,0.6,1,primary_12y,476,0.48739495798319327,1.1157563025210069,0.009470729118956371,1.1511082026915527,0.4427727322840544,3.190160042876457,0.060033226764129255,-4.10768826805561,-0.15051522389353217,-0.41809548429582455,0.17073552302090778,5,0.6141784075899118,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_2.5_0.60_3,USD_JPY,H1,M5,H-C,2.5,0.6,3,primary_12y,476,0.4852941176470588,0.7712184873949264,0.007921601035276072,1.0773021120680546,0.440693805086597,2.172979551888687,0.040178944073776035,-4.896272626363407,-0.18981352283420055,-0.5979427553361755,0.2091069062936271,6,0.5513179148875473,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_2.5_0.60_6,USD_JPY,H1,M5,H-C,2.5,0.6,6,primary_12y,476,0.5084033613445378,0.7852941176470231,0.007913101239828479,1.065924763231686,0.4636051124961111,1.9678159490840756,0.03387008761127247,-4.5252709575819186,-0.23034883378607887,-0.6689816976966495,0.2519623112536475,6,0.7483665706184637,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_2.5_0.60_12,USD_JPY,H1,M5,H-C,2.5,0.6,12,primary_12y,476,0.5,0.27752100840334876,0.0029159579164430367,1.0162064015899683,0.4552627575727597,0.5425214291878763,0.0053999784569904175,-7.952766639723997,-0.29504199755435195,-0.8809492898177118,0.3235264759210331,5,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_2.5_0.60_1,USD_JPY,H1,M5,H-D,2.5,0.6,1,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_2.5_0.60_3,USD_JPY,H1,M5,H-D,2.5,0.6,3,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_2.5_0.60_6,USD_JPY,H1,M5,H-D,2.5,0.6,6,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_2.5_0.60_12,USD_JPY,H1,M5,H-D,2.5,0.6,12,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.40_1,USD_JPY,H1,M5,H-A,3.0,0.4,1,primary_12y,550,0.5109090909090909,1.502363636363604,0.014275813752854432,1.199089244410173,0.46920186491718247,4.63316336556128,0.08454303195959206,-4.13478898252503,-0.14619468432316554,-0.4016541428243664,0.17651419016327655,4,0.6390796749695778,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.40_3,USD_JPY,H1,M5,H-A,3.0,0.4,3,primary_12y,550,0.5163636363636364,0.38727272727271084,0.004352787745312083,1.0372742545149083,0.47463088547687715,1.1774745113415157,0.023119161615953066,-6.064806281298639,-0.18874305028139327,-0.5938397813590529,0.2152546489502725,4,0.4685563125132208,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.40_6,USD_JPY,H1,M5,H-A,3.0,0.4,6,primary_12y,550,0.5145454545454545,0.1856363636363586,0.0023314799889180894,1.0150578865865345,0.4728206645081318,0.5543380047826916,0.004977214257385509,-5.698605973280834,-0.22585832498095534,-0.6891949232044431,0.2583651066211812,7,0.5224686916216666,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.40_12,USD_JPY,H1,M5,H-A,3.0,0.4,12,primary_12y,550,0.5218181818181818,-0.3809090909090904,-0.00399696274322473,0.9772537268058586,0.4800648353439308,-0.7209603346110152,-0.016372348491153543,-13.551574018879087,-0.2851055273927152,-0.8721437514575192,0.3241842243401163,7,0.3267321873906366,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.40_1,USD_JPY,H1,M5,H-B,3.0,0.4,1,primary_12y,550,0.48363636363636364,-1.502363636363604,-0.013704039908697396,0.8339662828782154,0.44213060996783937,-4.473304695620339,-0.10424735267595231,-9.064671680945711,-0.17574112970965503,-0.49671620616821954,0.14666504815237008,4,0.4685563125132208,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.40_3,USD_JPY,H1,M5,H-B,3.0,0.4,3,primary_12y,550,0.48363636363636364,-0.38727272727271084,-0.003529687485645275,0.9640651887842913,0.44213060996783937,-0.9571408255031327,-0.018305505208547124,-6.579486174809489,-0.21420857939139565,-0.6329012246017146,0.18955325633170345,4,0.4685563125132208,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.40_6,USD_JPY,H1,M5,H-B,3.0,0.4,6,primary_12y,550,0.48,-0.1856363636363586,-0.0012625429682693312,0.9851654897858372,0.4385304117231543,-0.2998961489314509,-0.010639928194316361,-8.327505789923306,-0.25695314455791357,-0.7502582603395546,0.22701267952531654,7,0.37056486851399456,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.40_12,USD_JPY,H1,M5,H-B,3.0,0.4,12,primary_12y,550,0.4763636363636364,0.3809090909090904,0.005864526309955427,1.0232757088258821,0.4349324059746865,1.051054308261015,0.016934306104383567,-9.092540355093378,-0.32218342764280117,-0.8382655884636653,0.28705788019180495,7,0.28641222984162423,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_3_0.40_1,USD_JPY,H1,M5,H-C,3.0,0.4,1,primary_12y,306,0.5163398692810458,1.6529411764705813,0.015615691289156906,1.2229667180956578,0.46049317791626704,4.839573643568049,0.09248649890366006,-1.9009425361124825,-0.15175852021015782,-0.41653298579349685,0.18192536715969942,3,0.6069779078902146,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_3_0.40_3,USD_JPY,H1,M5,H-C,3.0,0.4,3,primary_12y,306,0.5130718954248366,0.6192810457516188,0.006893650702612318,1.0614760746147591,0.4572551466623194,1.8557377554040944,0.03656978418394091,-3.0489186884284925,-0.19241213867803217,-0.5777874859217047,0.21682132480849536,4,0.6891039860610375,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_3_0.40_6,USD_JPY,H1,M5,H-C,3.0,0.4,6,primary_12y,306,0.5130718954248366,0.5248366013071738,0.005578109914562656,1.043075932730734,0.4572551466623194,1.3355704565730722,0.02181486065581889,-3.391446787564323,-0.22772847413430433,-0.6431051743733901,0.26048277841348844,7,0.6891039860610375,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_3_0.40_12,USD_JPY,H1,M5,H-C,3.0,0.4,12,primary_12y,306,0.5424836601307189,0.873202614379084,0.007420213250437346,1.0535074193483787,0.4864822957150988,1.361604346339619,0.022555264181944312,-5.533325707698811,-0.28457391907712226,-0.8363816295424348,0.3322840974500508,5,0.15284331671941812,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_3_0.40_1,USD_JPY,H1,M5,H-D,3.0,0.4,1,primary_12y,1,0.0,-18.600000000000705,-0.1638420069765001,0.0,0.0,0.0,0.0,0.0,-0.17966919730144637,-0.17966919730144637,0.1838592769380254,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_3_0.40_3,USD_JPY,H1,M5,H-D,3.0,0.4,3,primary_12y,1,0.0,-18.10000000000116,-0.1594446744597966,0.0,0.0,0.0,0.0,0.0,-0.2200936718667501,-0.2200936718667501,0.1838592769380254,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_3_0.40_6,USD_JPY,H1,M5,H-D,3.0,0.4,6,primary_12y,1,0.0,-15.200000000000102,-0.1339325050665252,0.0,0.0,0.0,0.0,0.0,-0.2200936718667501,-0.2200936718667501,0.1838592769380254,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_3_0.40_12,USD_JPY,H1,M5,H-D,3.0,0.4,12,primary_12y,1,0.0,-28.300000000000125,-0.24907367476082465,0.0,0.0,0.0,0.0,0.0,-0.3096138622570188,-0.3096138622570188,0.1838592769380254,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.50_1,USD_JPY,H1,M5,H-A,3.0,0.5,1,primary_12y,460,0.5173913043478261,3.269782608695624,0.029782372650457314,1.5084167117360698,0.4717722814503293,9.953505172144316,0.17165768269460085,-3.422099355322578,-0.13605753719941038,-0.3652351065225945,0.18120454982980813,2,0.48435614513003117,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.50_3,USD_JPY,H1,M5,H-A,3.0,0.5,3,primary_12y,460,0.5260869565217391,2.287608695652142,0.021092389038022536,1.2489531335020898,0.48043007230055257,5.822053431324011,0.10731404817357271,-6.463901681240625,-0.1781232654543617,-0.5346237566550799,0.22221675226642557,3,0.2835362980275993,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.50_6,USD_JPY,H1,M5,H-A,3.0,0.5,6,primary_12y,460,0.5304347826086957,2.14739130434782,0.01959729118619276,1.1975955672020957,0.4847641046948252,4.907565850128363,0.08525867374983859,-5.26535838166655,-0.21063477919005205,-0.6296915473964521,0.26431213145520616,6,0.20802512690228375,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.50_12,USD_JPY,H1,M5,H-A,3.0,0.5,12,primary_12y,460,0.5347826086956522,1.9526086956521613,0.016641438437990687,1.1324876465816054,0.48910156818060957,3.237559308507539,0.05772200784728487,-7.816839287449094,-0.2652890948551432,-0.8166744010494769,0.3316192832266139,4,0.14827050225768382,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.50_1,USD_JPY,H1,M5,H-B,3.0,0.5,1,primary_12y,460,0.47608695652173916,-3.269782608695624,-0.02923823345814536,0.6629467787114862,0.43083434200504966,-9.859895953498896,-0.25017372423295825,-14.307551618558204,-0.18036800574805067,-0.5366647455536722,0.13640891544104677,2,0.32751959747782433,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.50_3,USD_JPY,H1,M5,H-B,3.0,0.5,3,primary_12y,460,0.47391304347826085,-2.287608695652142,-0.020299561663384594,0.800670556144873,0.4286882550403632,-5.627929768556736,-0.11645297066445076,-12.535627636815327,-0.2210737832919106,-0.6639692635305771,0.1787971172777366,3,0.2835362980275993,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.50_6,USD_JPY,H1,M5,H-B,3.0,0.5,6,primary_12y,460,0.4652173913043478,-2.14739130434782,-0.018632648953236675,0.8350064307070443,0.420112478500357,-4.672417514209167,-0.09380386299589993,-14.151049414795157,-0.26279636142565,-0.7934432821737625,0.21154846002685135,6,0.14827050225768382,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.50_12,USD_JPY,H1,M5,H-B,3.0,0.5,12,primary_12y,460,0.46304347826086956,-1.9526086956521613,-0.015037653935602639,0.8830118394831793,0.41797068058500336,-2.912886753758376,-0.05457152454959224,-9.82562496475261,-0.329485269388963,-0.9224450569172504,0.2668814350086053,4,0.12380085542687044,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_3_0.50_1,USD_JPY,H1,M5,H-C,3.0,0.5,1,primary_12y,284,0.5246478873239436,2.811971830985912,0.02624236553626553,1.4236829540028653,0.4666263370823865,8.438526673966587,0.15533065349099306,-1.8981030246213688,-0.14399834498804043,-0.38396165891619427,0.18317637699592781,3,0.4405200804502227,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_3_0.50_3,USD_JPY,H1,M5,H-C,3.0,0.5,3,primary_12y,284,0.5140845070422535,1.7482394366196945,0.017193406222052014,1.188082430487155,0.4561572606735253,4.743949483237123,0.08844744112576902,-2.840702331319911,-0.18328284549648788,-0.5291529866697992,0.21865223944105594,4,0.6779427203063527,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_3_0.50_6,USD_JPY,H1,M5,H-C,3.0,0.5,6,primary_12y,284,0.5140845070422535,1.9665492957746407,0.018637977477714448,1.1815610675855783,0.4561572606735253,4.793061464324247,0.08034805021251001,-3.1482871386255384,-0.2146558010655733,-0.5819617572452773,0.2620298645135132,7,0.6779427203063527,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-C_3_0.50_12,USD_JPY,H1,M5,H-C,3.0,0.5,12,primary_12y,284,0.545774647887324,2.3183098591549354,0.02061363824351789,1.1586123825584203,0.487641181995174,4.191188109905439,0.07085731287164176,-3.545333355375968,-0.26678154336044807,-0.7674219438740632,0.33169378131405286,5,0.13780907674155224,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_3_0.50_1,USD_JPY,H1,M5,H-D,3.0,0.5,1,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_3_0.50_3,USD_JPY,H1,M5,H-D,3.0,0.5,3,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_3_0.50_6,USD_JPY,H1,M5,H-D,3.0,0.5,6,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-D_3_0.50_12,USD_JPY,H1,M5,H-D,3.0,0.5,12,primary_12y,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.60_1,USD_JPY,H1,M5,H-A,3.0,0.6,1,primary_12y,365,0.5178082191780822,3.244383561643827,0.030389070679846194,1.4992621948648763,0.4666279974850611,9.755389742081334,0.17419767961015947,-3.010450546366707,-0.13855992946207274,-0.3711057121644168,0.18837193595041396,3,0.529989983409684,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.60_3,USD_JPY,H1,M5,H-A,3.0,0.6,3,primary_12y,365,0.536986301369863,2.8430136986301204,0.026854487387223114,1.3058535722706888,0.48571264518122464,7.051165317514205,0.1314568376044314,-4.02105037127448,-0.1796628074373064,-0.5402842855425161,0.23036692975286954,4,0.1734611094494832,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.60_6,USD_JPY,H1,M5,H-A,3.0,0.6,6,primary_12y,365,0.5315068493150685,2.157260273972601,0.02029175784005441,1.1893425672101188,0.4802522700855047,4.846580087425409,0.08365360694703672,-5.081677665605378,-0.2150281816708893,-0.6283162098099182,0.2742022309484176,5,0.24947826774522147,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-A_3_0.60_12,USD_JPY,H1,M5,H-A,3.0,0.6,12,primary_12y,365,0.5424657534246575,2.4706849315068538,0.022176077914050123,1.1632483119422172,0.4911791344265093,4.198529497918965,0.07396073314444684,-7.736502617647142,-0.26567967106616963,-0.8489284728211666,0.3444429562088055,4,0.11622971010065054,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
USD_JPY_H-B_3_0.60_1,USD_JPY,H1,M5,H-B,3.0,0.6,1,primary_12y,365,0.4767123287671233,-3.244383561643827,-0.029800722861249736,0.6669947414302185,0.4259828787406802,-9.66487866802749,-0.25221613685639116,-11.953658434190917,-0.1874420508818392,-0.550453216496396,0.1389092125845777,3,0.40235628259931666,0,0,,REJECT,2014-01-02T04:00:00+00:00,2026-04-30T23:00:00+00:00,MASSIVE_parquet,2026-05-20T04:17:34.819065+00:00
