strategy,ts,hour_utc,session,signal,outcome,pnl_pips,exit_bars
bb_rsi_ema_aligned,2025-11-04 23:53:00+00:00,23,Off,BUY,LOSS,-3.8000000000001135,7
bb_rsi_ema_aligned,2025-11-05 05:54:00+00:00,5,Tokyo,BUY,WIN,3.6999999999987496,2
bb_rsi_ema_aligned,2025-11-05 06:35:00+00:00,6,Tokyo,SELL,LOSS,-5.451916073561324,7
bb_rsi_ema_aligned,2025-11-05 07:14:00+00:00,7,London,BUY,LOSS,-6.852764918823072,20
bb_rsi_ema_aligned,2025-11-05 22:23:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,7
bb_rsi_ema_aligned,2025-11-05 23:05:00+00:00,23,Off,BUY,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-11-05 23:41:00+00:00,23,Off,SELL,LOSS,-3.8000000000001135,4
bb_rsi_ema_aligned,2025-11-06 05:24:00+00:00,5,Tokyo,BUY,LOSS,-3.8000000000001135,39
bb_rsi_ema_aligned,2025-11-06 06:51:00+00:00,6,Tokyo,SELL,WIN,10.053738157805991,40
bb_rsi_ema_aligned,2025-11-06 08:07:00+00:00,8,London,BUY,LOSS,-4.840979423959356,20
bb_rsi_ema_aligned,2025-11-06 08:58:00+00:00,8,London,BUY,WIN,7.991612240875679,13
bb_rsi_ema_aligned,2025-11-06 19:39:00+00:00,19,NY,SELL,WIN,8.20000000000034,67
bb_rsi_ema_aligned,2025-11-06 21:31:00+00:00,21,Off,SELL,LOSS,-3.8000000000001135,4
bb_rsi_ema_aligned,2025-11-06 22:53:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,4
bb_rsi_ema_aligned,2025-11-06 23:36:00+00:00,23,Off,SELL,WIN,10.376088898662328,6
bb_rsi_ema_aligned,2025-11-07 05:09:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,30
bb_rsi_ema_aligned,2025-11-07 06:21:00+00:00,6,Tokyo,SELL,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-11-07 19:02:00+00:00,19,NY,SELL,LOSS,-3.8000000000001135,27
bb_rsi_ema_aligned,2025-11-07 20:01:00+00:00,20,NY,SELL,WIN,3.4000000000001593,4
bb_rsi_ema_aligned,2025-11-09 23:16:00+00:00,23,Off,SELL,LOSS,-5.0465478303512326,2
bb_rsi_ema_aligned,2025-11-10 05:11:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-11-10 08:57:00+00:00,8,London,SELL,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-11-10 21:27:00+00:00,21,Off,SELL,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-11-10 22:32:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,28
bb_rsi_ema_aligned,2025-11-11 05:01:00+00:00,5,Tokyo,BUY,LOSS,-3.8000000000001135,11
bb_rsi_ema_aligned,2025-11-11 06:03:00+00:00,6,Tokyo,BUY,WIN,6.699999999998863,7
bb_rsi_ema_aligned,2025-11-11 08:57:00+00:00,8,London,SELL,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-11-11 19:36:00+00:00,19,NY,BUY,LOSS,-3.8000000000001135,6
bb_rsi_ema_aligned,2025-11-11 22:40:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-11-12 05:08:00+00:00,5,Tokyo,SELL,WIN,9.274613217167893,11
bb_rsi_ema_aligned,2025-11-12 07:08:00+00:00,7,London,BUY,LOSS,-3.8000000000001135,8
bb_rsi_ema_aligned,2025-11-12 08:16:00+00:00,8,London,SELL,LOSS,-4.901502365097076,40
bb_rsi_ema_aligned,2025-11-12 19:59:00+00:00,19,NY,SELL,LOSS,-3.8000000000001135,26
bb_rsi_ema_aligned,2025-11-12 21:13:00+00:00,21,Off,SELL,LOSS,-3.8000000000001135,8
bb_rsi_ema_aligned,2025-11-12 22:19:00+00:00,22,Off,SELL,WIN,7.332044819009821,33
bb_rsi_ema_aligned,2025-11-13 05:53:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-11-13 07:31:00+00:00,7,London,BUY,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-11-13 08:35:00+00:00,8,London,BUY,WIN,6.699999999998863,5
bb_rsi_ema_aligned,2025-11-13 21:53:00+00:00,21,Off,BUY,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-11-13 23:11:00+00:00,23,Off,SELL,LOSS,-3.8000000000001135,5
bb_rsi_ema_aligned,2025-11-14 05:02:00+00:00,5,Tokyo,BUY,LOSS,-3.8000000000001135,13
bb_rsi_ema_aligned,2025-11-14 06:55:00+00:00,6,Tokyo,SELL,LOSS,-9.068508062309366,67
bb_rsi_ema_aligned,2025-11-14 08:49:00+00:00,8,London,BUY,WIN,11.434157054922434,13
bb_rsi_ema_aligned,2025-11-14 19:02:00+00:00,19,NY,BUY,LOSS,-3.8000000000001135,67
bb_rsi_ema_aligned,2025-11-17 05:58:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,7
bb_rsi_ema_aligned,2025-11-17 06:38:00+00:00,6,Tokyo,BUY,LOSS,-3.990181999548258,12
bb_rsi_ema_aligned,2025-11-17 07:24:00+00:00,7,London,SELL,WIN,6.699999999998863,6
bb_rsi_ema_aligned,2025-11-17 19:06:00+00:00,19,NY,BUY,LOSS,-3.8000000000001135,21
bb_rsi_ema_aligned,2025-11-17 22:28:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,26
bb_rsi_ema_aligned,2025-11-18 06:37:00+00:00,6,Tokyo,BUY,WIN,6.699999999998863,3
bb_rsi_ema_aligned,2025-11-18 08:40:00+00:00,8,London,SELL,LOSS,-6.873375100669409,4
bb_rsi_ema_aligned,2025-11-18 22:02:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,6
bb_rsi_ema_aligned,2025-11-18 22:52:00+00:00,22,Off,SELL,WIN,-1.000000000000955,1
bb_rsi_ema_aligned,2025-11-19 05:02:00+00:00,5,Tokyo,BUY,LOSS,-3.8000000000001135,41
bb_rsi_ema_aligned,2025-11-19 07:03:00+00:00,7,London,SELL,LOSS,-4.592713254230762,3
bb_rsi_ema_aligned,2025-11-19 08:30:00+00:00,8,London,SELL,WIN,8.156656706430976,17
bb_rsi_ema_aligned,2025-11-19 19:05:00+00:00,19,NY,SELL,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-11-19 19:43:00+00:00,19,NY,SELL,LOSS,-3.8000000000001135,9
bb_rsi_ema_aligned,2025-11-19 21:45:00+00:00,21,Off,SELL,WIN,9.66951325779446,24
bb_rsi_ema_aligned,2025-11-19 23:03:00+00:00,23,Off,SELL,WIN,7.7765672974986275,15
bb_rsi_ema_aligned,2025-11-20 05:08:00+00:00,5,Tokyo,SELL,WIN,6.699999999998863,29
bb_rsi_ema_aligned,2025-11-20 07:00:00+00:00,7,London,SELL,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-11-20 07:47:00+00:00,7,London,BUY,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-11-20 08:40:00+00:00,8,London,BUY,LOSS,-6.665987805975692,3
bb_rsi_ema_aligned,2025-11-20 20:30:00+00:00,20,NY,SELL,WIN,6.962358347531517,29
bb_rsi_ema_aligned,2025-11-20 21:57:00+00:00,21,Off,BUY,WIN,1.7000000000005684,3
bb_rsi_ema_aligned,2025-11-20 22:43:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,5
bb_rsi_ema_aligned,2025-11-20 23:19:00+00:00,23,Off,SELL,LOSS,-3.80366910055061,14
bb_rsi_ema_aligned,2025-11-21 07:38:00+00:00,7,London,BUY,LOSS,-3.8000000000001135,4
bb_rsi_ema_aligned,2025-11-21 19:43:00+00:00,19,NY,BUY,LOSS,-3.8000000000001135,7
bb_rsi_ema_aligned,2025-11-21 20:28:00+00:00,20,NY,BUY,WIN,6.699999999998863,18
bb_rsi_ema_aligned,2025-11-23 23:51:00+00:00,23,Off,SELL,LOSS,-3.8000000000001135,12
bb_rsi_ema_aligned,2025-11-24 05:05:00+00:00,5,Tokyo,BUY,WIN,6.699999999998863,7
bb_rsi_ema_aligned,2025-11-24 07:19:00+00:00,7,London,SELL,LOSS,-3.8000000000001135,23
bb_rsi_ema_aligned,2025-11-24 08:56:00+00:00,8,London,SELL,WIN,9.250305105161782,28
bb_rsi_ema_aligned,2025-11-24 21:26:00+00:00,21,Off,SELL,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-11-24 22:03:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-11-24 22:37:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,11
bb_rsi_ema_aligned,2025-11-25 05:30:00+00:00,5,Tokyo,BUY,LOSS,-3.8000000000001135,16
bb_rsi_ema_aligned,2025-11-25 08:51:00+00:00,8,London,BUY,LOSS,-4.438414274729484,6
bb_rsi_ema_aligned,2025-11-25 20:20:00+00:00,20,NY,SELL,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-11-25 20:58:00+00:00,20,NY,BUY,LOSS,-3.8000000000001135,4
bb_rsi_ema_aligned,2025-11-25 22:04:00+00:00,22,Off,BUY,WIN,-0.9000000000004775,1
bb_rsi_ema_aligned,2025-11-25 23:15:00+00:00,23,Off,SELL,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-11-25 23:50:00+00:00,23,Off,SELL,WIN,6.699999999998863,11
bb_rsi_ema_aligned,2025-11-26 05:19:00+00:00,5,Tokyo,SELL,WIN,6.699999999998863,7
bb_rsi_ema_aligned,2025-11-26 06:53:00+00:00,6,Tokyo,SELL,LOSS,-5.6749902951783495,28
bb_rsi_ema_aligned,2025-11-26 19:44:00+00:00,19,NY,BUY,WIN,1.9999999999991587,16
bb_rsi_ema_aligned,2025-11-26 21:40:00+00:00,21,Off,BUY,LOSS,-3.8000000000001135,25
bb_rsi_ema_aligned,2025-11-26 23:01:00+00:00,23,Off,BUY,LOSS,-3.8000000000001135,7
bb_rsi_ema_aligned,2025-11-26 23:39:00+00:00,23,Off,SELL,WIN,7.405127177762961,6
bb_rsi_ema_aligned,2025-11-27 05:21:00+00:00,5,Tokyo,BUY,WIN,6.699999999998863,10
bb_rsi_ema_aligned,2025-11-27 06:22:00+00:00,6,Tokyo,SELL,LOSS,-4.465759964903259,4
bb_rsi_ema_aligned,2025-11-27 08:00:00+00:00,8,London,BUY,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-11-27 20:04:00+00:00,20,NY,BUY,LOSS,-3.8000000000001135,30
bb_rsi_ema_aligned,2025-11-27 21:23:00+00:00,21,Off,BUY,LOSS,-3.8000000000001135,100
bb_rsi_ema_aligned,2025-11-28 05:56:00+00:00,5,Tokyo,SELL,WIN,6.699999999998863,15
bb_rsi_ema_aligned,2025-11-28 06:42:00+00:00,6,Tokyo,BUY,WIN,6.699999999998863,5
bb_rsi_ema_aligned,2025-11-28 07:25:00+00:00,7,London,BUY,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-11-28 07:58:00+00:00,7,London,BUY,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-11-28 19:43:00+00:00,19,NY,BUY,LOSS,-3.8000000000001135,33
bb_rsi_ema_aligned,2025-11-30 23:05:00+00:00,23,Off,BUY,WIN,8.20000000000034,28
bb_rsi_ema_aligned,2025-12-01 06:06:00+00:00,6,Tokyo,SELL,WIN,6.699999999998863,30
bb_rsi_ema_aligned,2025-12-01 07:24:00+00:00,7,London,BUY,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-12-01 08:43:00+00:00,8,London,SELL,WIN,12.915636150817544,32
bb_rsi_ema_aligned,2025-12-01 19:17:00+00:00,19,NY,SELL,WIN,-2.3000000000014778,1
bb_rsi_ema_aligned,2025-12-01 19:51:00+00:00,19,NY,SELL,WIN,6.699999999998863,139
bb_rsi_ema_aligned,2025-12-01 22:44:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,5
bb_rsi_ema_aligned,2025-12-01 23:48:00+00:00,23,Off,SELL,WIN,-0.4000000000009323,1
bb_rsi_ema_aligned,2025-12-02 05:16:00+00:00,5,Tokyo,SELL,WIN,6.699999999998863,26
bb_rsi_ema_aligned,2025-12-02 06:22:00+00:00,6,Tokyo,SELL,LOSS,-3.8000000000001135,9
bb_rsi_ema_aligned,2025-12-02 08:13:00+00:00,8,London,SELL,LOSS,-5.9496316722477784,7
bb_rsi_ema_aligned,2025-12-02 19:24:00+00:00,19,NY,BUY,LOSS,-3.8000000000001135,33
bb_rsi_ema_aligned,2025-12-02 20:47:00+00:00,20,NY,BUY,WIN,6.699999999998863,22
bb_rsi_ema_aligned,2025-12-02 22:37:00+00:00,22,Off,SELL,WIN,7.5788958166366,74
bb_rsi_ema_aligned,2025-12-03 05:01:00+00:00,5,Tokyo,BUY,LOSS,-3.8000000000001135,81
bb_rsi_ema_aligned,2025-12-03 07:33:00+00:00,7,London,SELL,LOSS,-4.1432701615112135,22
bb_rsi_ema_aligned,2025-12-03 19:48:00+00:00,19,NY,SELL,LOSS,-3.8000000000001135,40
bb_rsi_ema_aligned,2025-12-03 21:09:00+00:00,21,Off,SELL,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-12-03 23:35:00+00:00,23,Off,BUY,LOSS,-3.8000000000001135,11
bb_rsi_ema_aligned,2025-12-04 05:01:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,12
bb_rsi_ema_aligned,2025-12-04 05:51:00+00:00,5,Tokyo,BUY,WIN,20.405531288438805,44
bb_rsi_ema_aligned,2025-12-04 07:09:00+00:00,7,London,SELL,WIN,9.834798047027515,37
bb_rsi_ema_aligned,2025-12-04 08:22:00+00:00,8,London,BUY,LOSS,-5.285308093774165,2
bb_rsi_ema_aligned,2025-12-04 20:50:00+00:00,20,NY,SELL,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-12-04 21:25:00+00:00,21,Off,SELL,WIN,6.699999999998863,43
bb_rsi_ema_aligned,2025-12-05 05:04:00+00:00,5,Tokyo,BUY,LOSS,-3.8000000000001135,13
bb_rsi_ema_aligned,2025-12-05 05:58:00+00:00,5,Tokyo,SELL,LOSS,-4.06802800850885,13
bb_rsi_ema_aligned,2025-12-05 08:02:00+00:00,8,London,SELL,LOSS,-4.528112673817918,3
bb_rsi_ema_aligned,2025-12-05 08:49:00+00:00,8,London,SELL,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-12-07 23:20:00+00:00,23,Off,SELL,LOSS,-3.8000000000001135,21
bb_rsi_ema_aligned,2025-12-08 05:20:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-12-08 05:54:00+00:00,5,Tokyo,SELL,WIN,6.699999999998863,6
bb_rsi_ema_aligned,2025-12-08 08:05:00+00:00,8,London,BUY,LOSS,-3.8000000000001135,6
bb_rsi_ema_aligned,2025-12-08 19:50:00+00:00,19,NY,SELL,LOSS,-3.8000000000001135,7
bb_rsi_ema_aligned,2025-12-08 21:07:00+00:00,21,Off,SELL,WIN,6.699999999998863,53
bb_rsi_ema_aligned,2025-12-08 22:49:00+00:00,22,Off,SELL,LOSS,-3.8000000000001135,13
bb_rsi_ema_aligned,2025-12-08 23:37:00+00:00,23,Off,BUY,LOSS,-4.0405444306618845,18
bb_rsi_ema_aligned,2025-12-09 05:30:00+00:00,5,Tokyo,BUY,WIN,6.841649489102065,15
bb_rsi_ema_aligned,2025-12-09 06:18:00+00:00,6,Tokyo,SELL,WIN,6.699999999998863,15
bb_rsi_ema_aligned,2025-12-09 08:05:00+00:00,8,London,SELL,LOSS,-3.8000000000001135,12
bb_rsi_ema_aligned,2025-12-09 19:13:00+00:00,19,NY,SELL,WIN,6.699999999998863,17
bb_rsi_ema_aligned,2025-12-09 20:13:00+00:00,20,NY,BUY,WIN,6.699999999998863,22
bb_rsi_ema_aligned,2025-12-09 22:29:00+00:00,22,Off,SELL,LOSS,-5.111404438240629,3
bb_rsi_ema_aligned,2025-12-09 23:04:00+00:00,23,Off,SELL,WIN,9.832407676487787,56
bb_rsi_ema_aligned,2025-12-10 05:59:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,3
bb_rsi_ema_aligned,2025-12-10 07:15:00+00:00,7,London,BUY,WIN,6.699999999998863,20
bb_rsi_ema_aligned,2025-12-10 19:07:00+00:00,19,NY,BUY,WIN,16.132963312655146,16
bb_rsi_ema_aligned,2025-12-10 20:10:00+00:00,20,NY,BUY,LOSS,-6.080254998714895,4
bb_rsi_ema_aligned,2025-12-10 21:42:00+00:00,21,Off,SELL,WIN,3.6000000000011143,16
bb_rsi_ema_aligned,2025-12-10 22:44:00+00:00,22,Off,SELL,LOSS,-3.8000000000001135,11
bb_rsi_ema_aligned,2025-12-10 23:27:00+00:00,23,Off,BUY,LOSS,-3.8000000000001135,9
bb_rsi_ema_aligned,2025-12-11 05:05:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,8
bb_rsi_ema_aligned,2025-12-11 05:54:00+00:00,5,Tokyo,SELL,WIN,-0.09999999999949982,1
bb_rsi_ema_aligned,2025-12-11 08:05:00+00:00,8,London,SELL,WIN,1.2999999999986585,1
bb_rsi_ema_aligned,2025-12-11 08:41:00+00:00,8,London,BUY,WIN,13.03885678037302,27
bb_rsi_ema_aligned,2025-12-11 19:04:00+00:00,19,NY,SELL,LOSS,-3.8000000000001135,5
bb_rsi_ema_aligned,2025-12-11 19:45:00+00:00,19,NY,SELL,WIN,-1.7999999999990905,1
bb_rsi_ema_aligned,2025-12-11 20:26:00+00:00,20,NY,BUY,LOSS,-3.8000000000001135,1
bb_rsi_ema_aligned,2025-12-11 22:43:00+00:00,22,Off,BUY,LOSS,-3.8000000000001135,4
bb_rsi_ema_aligned,2025-12-12 06:26:00+00:00,6,Tokyo,SELL,LOSS,-3.8000000000001135,8
bb_rsi_ema_aligned,2025-12-12 07:08:00+00:00,7,London,BUY,LOSS,-4.655988131394383,7
bb_rsi_ema_aligned,2025-12-12 19:20:00+00:00,19,NY,SELL,LOSS,-3.8000000000001135,8
bb_rsi_ema_aligned,2025-12-12 20:07:00+00:00,20,NY,BUY,LOSS,-3.8000000000001135,2
bb_rsi_ema_aligned,2025-12-12 20:52:00+00:00,20,NY,SELL,WIN,6.699999999998863,14
bb_rsi_ema_aligned,2025-12-15 05:44:00+00:00,5,Tokyo,BUY,LOSS,-5.260020182955304,14
bb_rsi_ema_aligned,2025-12-15 06:37:00+00:00,6,Tokyo,BUY,WIN,8.239217325508275,4
bb_rsi_ema_aligned,2025-12-15 19:40:00+00:00,19,NY,BUY,LOSS,-3.8000000000001135,4
bb_rsi_ema_aligned,2025-12-15 20:20:00+00:00,20,NY,BUY,LOSS,-3.8000000000001135,55
bb_rsi_ema_aligned,2025-12-15 23:03:00+00:00,23,Off,BUY,LOSS,-3.8000000000001135,31
bb_rsi_ema_aligned,2025-12-16 05:15:00+00:00,5,Tokyo,BUY,WIN,6.699999999998863,37
bb_rsi_ema_aligned,2025-12-16 06:23:00+00:00,6,Tokyo,SELL,WIN,6.699999999998863,19
bb_rsi_ema_aligned,2025-12-16 07:13:00+00:00,7,London,SELL,WIN,8.137357109601862,9
bb_rsi_ema_aligned,2025-12-16 21:01:00+00:00,21,Off,SELL,WIN,8.20000000000034,5
bb_rsi_ema_aligned,2025-12-16 22:23:00+00:00,22,Off,SELL,WIN,6.699999999998863,35
bb_rsi_ema_aligned,2025-12-17 05:03:00+00:00,5,Tokyo,BUY,LOSS,-3.8000000000001135,6
bb_rsi_ema_aligned,2025-12-17 06:15:00+00:00,6,Tokyo,SELL,LOSS,-3.8000000000001135,8
bb_rsi_ema_aligned,2025-12-17 06:55:00+00:00,6,Tokyo,SELL,LOSS,-3.8000000000001135,13
bb_rsi_ema_aligned,2025-12-17 20:26:00+00:00,20,NY,SELL,LOSS,-3.8000000000001135,26
bb_rsi_ema_aligned,2025-12-17 22:39:00+00:00,22,Off,SELL,WIN,6.699999999998863,53
bb_rsi_ema_aligned,2025-12-18 05:40:00+00:00,5,Tokyo,SELL,LOSS,-3.8000000000001135,8
bb_rsi_ema_aligned,2025-12-18 06:19:00+00:00,6,Tokyo,SELL,LOSS,-3.8000000000001135,42
bb_rsi_ema_aligned,2025-12-18 19:36:00+00:00,19,NY,BUY,LOSS,-3.8000000000001135,9
bb_rsi_ema_aligned,2025-12-18 20:55:00+00:00,20,NY,SELL,WIN,6.699999999998863,31
