strategy,ts,hour_utc,session,signal,outcome,pnl_pips,exit_bars
ma_regime_switch,2026-02-18 03:03:00+00:00,3,Tokyo,BUY,WIN,4.248733327549826,12
ma_regime_switch,2026-02-18 03:56:00+00:00,3,Tokyo,BUY,LOSS,-4.274008415170715,17
ma_regime_switch,2026-02-18 10:33:00+00:00,10,London,BUY,WIN,3.6224861586371846,1
ma_regime_switch,2026-02-18 11:21:00+00:00,11,London,BUY,LOSS,-3.4334115155208336,3
ma_regime_switch,2026-02-18 12:13:00+00:00,12,London,BUY,WIN,3.8312905882388124,6
ma_regime_switch,2026-02-18 13:37:00+00:00,13,NY,BUY,LOSS,-5.451212541480731,3
ma_regime_switch,2026-02-18 14:36:00+00:00,14,NY,BUY,LOSS,-6.872124529802636,26
ma_regime_switch,2026-02-18 17:03:00+00:00,17,NY,SELL,WIN,2.6027610716208303,5
ma_regime_switch,2026-02-18 17:39:00+00:00,17,NY,BUY,LOSS,-3.9235675271716444,1
ma_regime_switch,2026-02-18 18:30:00+00:00,18,NY,BUY,LOSS,-3.864197637905863,2
ma_regime_switch,2026-02-18 19:06:00+00:00,19,NY,BUY,WIN,16.93163292184563,11
ma_regime_switch,2026-02-18 22:12:00+00:00,22,Off,BUY,LOSS,-6.30033870703146,1
ma_regime_switch,2026-02-18 22:46:00+00:00,22,Off,BUY,LOSS,-7.156577647767381,21
ma_regime_switch,2026-02-19 06:04:00+00:00,6,Tokyo,BUY,LOSS,-4.2260998334247,2
ma_regime_switch,2026-02-19 11:52:00+00:00,11,London,SELL,LOSS,-4.304012408305357,5
ma_regime_switch,2026-02-19 14:00:00+00:00,14,NY,BUY,WIN,6.676293857436645,5
ma_regime_switch,2026-02-19 14:39:00+00:00,14,NY,BUY,LOSS,-5.826540773209831,4
ma_regime_switch,2026-02-19 15:14:00+00:00,15,NY,BUY,LOSS,-8.237815523300629,4
ma_regime_switch,2026-02-20 17:19:00+00:00,17,NY,SELL,LOSS,-6.141380635610449,1
ma_regime_switch,2026-02-20 18:51:00+00:00,18,NY,SELL,LOSS,-5.285633223990248,3
ma_regime_switch,2026-02-22 23:05:00+00:00,23,Off,SELL,WIN,9.071568568092925,9
ma_regime_switch,2026-02-23 00:30:00+00:00,0,Tokyo,SELL,WIN,7.129567407964555,7
ma_regime_switch,2026-02-23 01:09:00+00:00,1,Tokyo,SELL,LOSS,-5.215766069311644,8
ma_regime_switch,2026-02-23 02:03:00+00:00,2,Tokyo,SELL,WIN,6.283632305614174,8
ma_regime_switch,2026-02-23 04:41:00+00:00,4,Tokyo,SELL,WIN,4.081952142133628,15
ma_regime_switch,2026-02-23 08:48:00+00:00,8,London,SELL,LOSS,-3.174381037890316,2
ma_regime_switch,2026-02-23 10:15:00+00:00,10,London,BUY,LOSS,-3.920239216806908,5
ma_regime_switch,2026-02-23 11:12:00+00:00,11,London,BUY,LOSS,-3.5585336246346513,12
ma_regime_switch,2026-02-23 11:55:00+00:00,11,London,BUY,WIN,3.563361098816654,5
ma_regime_switch,2026-02-23 12:36:00+00:00,12,London,BUY,LOSS,-4.812568434495733,1
ma_regime_switch,2026-02-23 13:22:00+00:00,13,NY,BUY,LOSS,-4.413843620306056,8
ma_regime_switch,2026-02-23 21:54:00+00:00,21,Off,BUY,LOSS,-3.0477511480644806,2
ma_regime_switch,2026-02-24 02:07:00+00:00,2,Tokyo,BUY,WIN,6.099661748281005,8
ma_regime_switch,2026-02-24 04:47:00+00:00,4,Tokyo,BUY,LOSS,-3.777627504097313,5
ma_regime_switch,2026-02-24 06:00:00+00:00,6,Tokyo,BUY,LOSS,-3.9445320747224057,8
ma_regime_switch,2026-02-24 06:56:00+00:00,6,Tokyo,BUY,LOSS,-2.9602117170260724,1
ma_regime_switch,2026-02-24 07:29:00+00:00,7,London,BUY,LOSS,-7.926151309904571,4
ma_regime_switch,2026-02-24 08:37:00+00:00,8,London,BUY,LOSS,-7.39182129525675,3
ma_regime_switch,2026-02-24 09:23:00+00:00,9,London,BUY,LOSS,-4.692462631580429,1
ma_regime_switch,2026-02-24 10:37:00+00:00,10,London,BUY,WIN,5.041559579533851,5
ma_regime_switch,2026-02-24 11:24:00+00:00,11,London,BUY,LOSS,-4.518825028116157,6
ma_regime_switch,2026-02-24 12:05:00+00:00,12,London,BUY,LOSS,-4.452574109176498,3
ma_regime_switch,2026-02-24 12:44:00+00:00,12,London,BUY,WIN,4.962559059542127,4
ma_regime_switch,2026-02-24 13:19:00+00:00,13,NY,BUY,WIN,6.280292164349089,12
ma_regime_switch,2026-02-24 14:05:00+00:00,14,NY,BUY,WIN,5.706545400938535,5
ma_regime_switch,2026-02-24 14:42:00+00:00,14,NY,BUY,LOSS,-5.621759256950031,12
ma_regime_switch,2026-02-25 02:46:00+00:00,2,Tokyo,SELL,WIN,9.23612105130287,8
ma_regime_switch,2026-02-25 09:01:00+00:00,9,London,BUY,WIN,6.0461787541622245,5
ma_regime_switch,2026-02-25 09:38:00+00:00,9,London,BUY,WIN,14.904184592368619,17
ma_regime_switch,2026-02-25 12:11:00+00:00,12,London,BUY,LOSS,-4.229823793328523,1
ma_regime_switch,2026-02-25 13:00:00+00:00,13,NY,BUY,LOSS,-4.274736676699308,7
ma_regime_switch,2026-02-25 14:00:00+00:00,14,NY,BUY,LOSS,-4.465599517475471,2
ma_regime_switch,2026-02-25 14:34:00+00:00,14,NY,BUY,WIN,5.291027925293702,5
ma_regime_switch,2026-02-26 03:15:00+00:00,3,Tokyo,SELL,LOSS,-4.27872922131387,13
ma_regime_switch,2026-02-26 04:13:00+00:00,4,Tokyo,SELL,LOSS,-4.417390942045517,2
ma_regime_switch,2026-02-27 00:02:00+00:00,0,Tokyo,SELL,LOSS,-4.842395140470489,1
ma_regime_switch,2026-02-27 00:39:00+00:00,0,Tokyo,SELL,WIN,6.652194409745516,2
ma_regime_switch,2026-02-27 01:12:00+00:00,1,Tokyo,SELL,LOSS,-5.630630969070171,1
ma_regime_switch,2026-02-27 03:29:00+00:00,3,Tokyo,SELL,LOSS,-4.369488263485709,9
ma_regime_switch,2026-02-27 04:22:00+00:00,4,Tokyo,SELL,WIN,5.462856486861779,3
ma_regime_switch,2026-02-27 09:56:00+00:00,9,London,BUY,LOSS,-4.142625970486779,6
ma_regime_switch,2026-02-27 10:40:00+00:00,10,London,BUY,WIN,3.0412698101154776,11
ma_regime_switch,2026-02-27 14:06:00+00:00,14,NY,SELL,WIN,4.804441709678554,3
ma_regime_switch,2026-03-02 06:01:00+00:00,6,Tokyo,BUY,LOSS,-5.133157653806552,6
ma_regime_switch,2026-03-02 06:51:00+00:00,6,Tokyo,BUY,WIN,6.93458051624516,9
ma_regime_switch,2026-03-02 08:08:00+00:00,8,London,BUY,WIN,7.838428828905376,12
ma_regime_switch,2026-03-02 08:51:00+00:00,8,London,BUY,LOSS,-6.561305429095387,3
ma_regime_switch,2026-03-02 10:21:00+00:00,10,London,BUY,LOSS,-6.112453447882603,24
ma_regime_switch,2026-03-02 12:46:00+00:00,12,London,BUY,WIN,5.105014578343071,5
ma_regime_switch,2026-03-02 13:30:00+00:00,13,NY,BUY,WIN,5.1046042648191134,13
ma_regime_switch,2026-03-02 14:17:00+00:00,14,NY,BUY,LOSS,-5.799036740630913,1
ma_regime_switch,2026-03-02 15:15:00+00:00,15,NY,BUY,LOSS,-5.859577744040666,74
ma_regime_switch,2026-03-03 11:53:00+00:00,11,London,BUY,LOSS,-8.30185058721229,6
ma_regime_switch,2026-03-04 10:00:00+00:00,10,London,SELL,LOSS,-5.6819194220868665,2
ma_regime_switch,2026-03-04 11:45:00+00:00,11,London,SELL,LOSS,-5.6665970059062145,11
ma_regime_switch,2026-03-04 12:27:00+00:00,12,London,SELL,LOSS,-6.265785525180422,28
ma_regime_switch,2026-03-04 13:26:00+00:00,13,NY,SELL,WIN,8.042872031482329,14
ma_regime_switch,2026-03-05 01:09:00+00:00,1,Tokyo,SELL,WIN,6.004962127515069,10
ma_regime_switch,2026-03-05 02:40:00+00:00,2,Tokyo,SELL,LOSS,-4.666844481072462,7
ma_regime_switch,2026-03-06 05:42:00+00:00,5,Tokyo,BUY,LOSS,-3.630408827256292,1
ma_regime_switch,2026-03-06 12:21:00+00:00,12,London,BUY,WIN,3.595224748685678,1
ma_regime_switch,2026-03-06 13:09:00+00:00,13,NY,BUY,LOSS,-4.94737666356757,5
ma_regime_switch,2026-03-09 00:04:00+00:00,0,Tokyo,BUY,LOSS,-6.457207716669177,9
ma_regime_switch,2026-03-09 00:51:00+00:00,0,Tokyo,SELL,LOSS,-4.628542937284851,2
ma_regime_switch,2026-03-09 02:13:00+00:00,2,Tokyo,BUY,LOSS,-4.8824662398762255,27
ma_regime_switch,2026-03-09 04:19:00+00:00,4,Tokyo,BUY,LOSS,-3.748258050682284,8
ma_regime_switch,2026-03-09 05:07:00+00:00,5,Tokyo,BUY,LOSS,-4.401547727186016,3
ma_regime_switch,2026-03-09 19:45:00+00:00,19,NY,SELL,LOSS,-8.471092468618213,13
ma_regime_switch,2026-03-09 21:33:00+00:00,21,Off,SELL,WIN,8.155132315952596,22
ma_regime_switch,2026-03-09 22:31:00+00:00,22,Off,SELL,LOSS,-6.204482711131209,1
ma_regime_switch,2026-03-10 00:15:00+00:00,0,Tokyo,SELL,WIN,5.614750584107765,2
ma_regime_switch,2026-03-10 00:50:00+00:00,0,Tokyo,SELL,LOSS,-6.159707449730422,4
ma_regime_switch,2026-03-10 02:17:00+00:00,2,Tokyo,SELL,LOSS,-4.759127822611208,19
ma_regime_switch,2026-03-10 08:09:00+00:00,8,London,SELL,LOSS,-5.260571453148532,8
ma_regime_switch,2026-03-10 12:38:00+00:00,12,London,BUY,LOSS,-5.141358220341362,7
ma_regime_switch,2026-03-10 19:41:00+00:00,19,NY,BUY,LOSS,-5.805403522969232,1
ma_regime_switch,2026-03-10 21:17:00+00:00,21,Off,BUY,LOSS,-4.441645415402195,1
ma_regime_switch,2026-03-10 23:07:00+00:00,23,Off,BUY,LOSS,-2.766522756279687,3
ma_regime_switch,2026-03-10 23:56:00+00:00,23,Off,BUY,LOSS,-3.639746736589177,2
ma_regime_switch,2026-03-11 01:19:00+00:00,1,Tokyo,BUY,WIN,4.2831096317722315,5
ma_regime_switch,2026-03-11 02:52:00+00:00,2,Tokyo,BUY,LOSS,-4.423378238631858,39
ma_regime_switch,2026-03-11 09:15:00+00:00,9,London,BUY,LOSS,-4.8424074078970305,2
ma_regime_switch,2026-03-11 15:05:00+00:00,15,NY,SELL,LOSS,-3.983657399441131,6
ma_regime_switch,2026-03-11 17:37:00+00:00,17,NY,BUY,LOSS,-4.278832436556445,2
ma_regime_switch,2026-03-11 19:57:00+00:00,19,NY,BUY,LOSS,-2.8250800005499057,13
ma_regime_switch,2026-03-11 21:26:00+00:00,21,Off,BUY,LOSS,-3.420143405417252,1
ma_regime_switch,2026-03-11 21:59:00+00:00,21,Off,BUY,WIN,11.893992264752296,34
ma_regime_switch,2026-03-11 23:18:00+00:00,23,Off,BUY,LOSS,-3.4888266215024712,18
ma_regime_switch,2026-03-12 00:07:00+00:00,0,Tokyo,BUY,LOSS,-4.226088860760501,5
ma_regime_switch,2026-03-12 00:59:00+00:00,0,Tokyo,BUY,LOSS,-4.604264563837023,1
ma_regime_switch,2026-03-12 02:36:00+00:00,2,Tokyo,BUY,LOSS,-4.145218173276976,1
ma_regime_switch,2026-03-12 11:04:00+00:00,11,London,SELL,LOSS,-4.042527199947176,3
ma_regime_switch,2026-03-12 11:53:00+00:00,11,London,SELL,LOSS,-4.130380564847246,1
ma_regime_switch,2026-03-12 14:37:00+00:00,14,NY,SELL,LOSS,-2.6395836185334245,4
ma_regime_switch,2026-03-12 19:41:00+00:00,19,NY,BUY,WIN,2.911105299936435,10
ma_regime_switch,2026-03-13 04:47:00+00:00,4,Tokyo,BUY,LOSS,-6.189103979737797,5
ma_regime_switch,2026-03-13 13:46:00+00:00,13,NY,SELL,WIN,6.354726030844927,9
ma_regime_switch,2026-03-13 14:41:00+00:00,14,NY,SELL,LOSS,-7.058310287626045,16
ma_regime_switch,2026-03-16 10:15:00+00:00,10,London,SELL,WIN,3.5992872928555473,7
ma_regime_switch,2026-03-16 11:32:00+00:00,11,London,SELL,WIN,3.444120898925985,4
ma_regime_switch,2026-03-16 12:10:00+00:00,12,London,SELL,LOSS,-4.251307782412982,11
ma_regime_switch,2026-03-16 13:44:00+00:00,13,NY,SELL,WIN,5.202351081437496,9
ma_regime_switch,2026-03-16 14:26:00+00:00,14,NY,SELL,LOSS,-4.835425887803967,4
ma_regime_switch,2026-03-16 19:32:00+00:00,19,NY,SELL,LOSS,-3.6856005151425277,1
ma_regime_switch,2026-03-17 15:49:00+00:00,15,NY,SELL,WIN,4.299576361604363,4
ma_regime_switch,2026-03-18 00:35:00+00:00,0,Tokyo,SELL,LOSS,-4.122300276488477,3
ma_regime_switch,2026-03-18 03:05:00+00:00,3,Tokyo,SELL,LOSS,-3.158120845494227,4
ma_regime_switch,2026-03-18 05:01:00+00:00,5,Tokyo,SELL,WIN,3.034458047452927,5
ma_regime_switch,2026-03-18 06:04:00+00:00,6,Tokyo,SELL,WIN,3.396611239530057,9
ma_regime_switch,2026-03-18 07:02:00+00:00,7,London,SELL,LOSS,-3.6598563434684364,2
ma_regime_switch,2026-03-18 07:47:00+00:00,7,London,SELL,WIN,4.1709939082617895,7
ma_regime_switch,2026-03-18 15:22:00+00:00,15,NY,BUY,LOSS,-4.384997633586795,1
ma_regime_switch,2026-03-18 17:48:00+00:00,17,NY,BUY,WIN,3.357425670916837,2
ma_regime_switch,2026-03-18 18:37:00+00:00,18,NY,BUY,WIN,8.69899668618741,9
ma_regime_switch,2026-03-18 21:05:00+00:00,21,Off,BUY,LOSS,-4.833875509000495,2
ma_regime_switch,2026-03-19 08:03:00+00:00,8,London,SELL,WIN,10.488873613716532,9
ma_regime_switch,2026-03-19 09:28:00+00:00,9,London,SELL,WIN,10.030867720974879,4
ma_regime_switch,2026-03-19 12:18:00+00:00,12,London,SELL,LOSS,-5.143438896316343,1
ma_regime_switch,2026-03-19 12:50:00+00:00,12,London,SELL,WIN,10.168328855699382,28
ma_regime_switch,2026-03-19 13:50:00+00:00,13,NY,SELL,LOSS,-9.060300018037015,1
ma_regime_switch,2026-03-19 15:56:00+00:00,15,NY,SELL,LOSS,-8.305399559184412,1
ma_regime_switch,2026-03-19 18:23:00+00:00,18,NY,SELL,LOSS,-4.6591592358727665,13
ma_regime_switch,2026-03-19 19:15:00+00:00,19,NY,SELL,LOSS,-7.280540715620009,8
ma_regime_switch,2026-03-19 21:19:00+00:00,21,Off,SELL,WIN,11.007136480396706,2
ma_regime_switch,2026-03-20 01:00:00+00:00,1,Tokyo,SELL,LOSS,-4.288571224212933,1
ma_regime_switch,2026-03-20 04:24:00+00:00,4,Tokyo,BUY,WIN,3.089970349052874,13
ma_regime_switch,2026-03-20 06:08:00+00:00,6,Tokyo,BUY,LOSS,-3.1960938258738905,1
ma_regime_switch,2026-03-20 06:44:00+00:00,6,Tokyo,BUY,WIN,3.645690523044732,16
ma_regime_switch,2026-03-20 09:25:00+00:00,9,London,BUY,LOSS,-1.7196720481156718,1
ma_regime_switch,2026-03-20 10:18:00+00:00,10,London,BUY,LOSS,-4.231873492010595,8
ma_regime_switch,2026-03-20 11:45:00+00:00,11,London,BUY,WIN,5.007343032276435,5
ma_regime_switch,2026-03-20 13:51:00+00:00,13,NY,BUY,LOSS,-5.053067042125735,1
ma_regime_switch,2026-03-20 15:02:00+00:00,15,NY,BUY,LOSS,-5.1744649565127245,3
ma_regime_switch,2026-03-20 15:53:00+00:00,15,NY,BUY,WIN,6.747998886059304,3
ma_regime_switch,2026-03-20 17:24:00+00:00,17,NY,BUY,LOSS,-4.999460168251789,6
ma_regime_switch,2026-03-20 19:45:00+00:00,19,NY,BUY,WIN,4.51918425097615,23
ma_regime_switch,2026-03-23 00:30:00+00:00,0,Tokyo,BUY,WIN,5.68138446954647,3
ma_regime_switch,2026-03-23 01:09:00+00:00,1,Tokyo,BUY,WIN,6.7793237523782865,3
ma_regime_switch,2026-03-23 02:31:00+00:00,2,Tokyo,BUY,LOSS,-5.0919878419667155,5
ma_regime_switch,2026-03-23 03:41:00+00:00,3,Tokyo,BUY,LOSS,-3.822661407834448,1
ma_regime_switch,2026-03-23 11:30:00+00:00,11,London,SELL,LOSS,-15.617265921715262,17
ma_regime_switch,2026-03-23 13:42:00+00:00,13,NY,SELL,LOSS,-9.390439774607717,1
ma_regime_switch,2026-03-23 14:15:00+00:00,14,NY,SELL,WIN,10.996484813629603,3
ma_regime_switch,2026-03-23 15:22:00+00:00,15,NY,SELL,LOSS,-8.023499565884595,4
ma_regime_switch,2026-03-23 17:08:00+00:00,17,NY,SELL,LOSS,-6.585702670252135,12
ma_regime_switch,2026-03-23 18:15:00+00:00,18,NY,SELL,LOSS,-6.797684124594116,1
ma_regime_switch,2026-03-23 23:25:00+00:00,23,Off,SELL,LOSS,-3.845223029349131,3
ma_regime_switch,2026-03-24 17:58:00+00:00,17,NY,BUY,LOSS,-6.853996537855255,2
ma_regime_switch,2026-03-25 00:08:00+00:00,0,Tokyo,SELL,LOSS,-5.039305310466079,6
ma_regime_switch,2026-03-25 00:53:00+00:00,0,Tokyo,SELL,WIN,6.236921943677044,1
ma_regime_switch,2026-03-25 02:44:00+00:00,2,Tokyo,SELL,LOSS,-2.164223806027098,17
ma_regime_switch,2026-03-25 07:33:00+00:00,7,London,BUY,WIN,4.097877185015887,2
ma_regime_switch,2026-03-25 08:13:00+00:00,8,London,BUY,LOSS,-5.869881772348594,2
ma_regime_switch,2026-03-25 17:54:00+00:00,17,NY,BUY,LOSS,-3.7854958942109986,4
ma_regime_switch,2026-03-25 18:55:00+00:00,18,NY,BUY,LOSS,-3.1906722676287016,1
ma_regime_switch,2026-03-25 21:11:00+00:00,21,Off,BUY,LOSS,-8.492765493987964,1
ma_regime_switch,2026-03-26 07:56:00+00:00,7,London,SELL,LOSS,-2.2673831839076,3
ma_regime_switch,2026-03-26 21:24:00+00:00,21,Off,BUY,LOSS,-10.824988571470318,9
ma_regime_switch,2026-03-27 02:13:00+00:00,2,Tokyo,SELL,LOSS,-3.6447339733958186,3
ma_regime_switch,2026-03-27 07:40:00+00:00,7,London,BUY,LOSS,-3.6703109638854583,6
ma_regime_switch,2026-03-27 09:24:00+00:00,9,London,BUY,LOSS,-4.885572008810345,1
ma_regime_switch,2026-03-27 18:21:00+00:00,18,NY,BUY,LOSS,-3.9211618737756906,3
ma_regime_switch,2026-03-27 19:11:00+00:00,19,NY,BUY,LOSS,-2.6543838623969576,2
ma_regime_switch,2026-03-27 20:04:00+00:00,20,NY,BUY,WIN,5.106242893235003,4
ma_regime_switch,2026-03-27 20:50:00+00:00,20,NY,BUY,LOSS,-3.8665984272644662,6
ma_regime_switch,2026-03-30 02:31:00+00:00,2,Tokyo,SELL,WIN,4.28548972867402,9
ma_regime_switch,2026-03-30 03:49:00+00:00,3,Tokyo,SELL,WIN,3.3329226493246553,12
ma_regime_switch,2026-03-30 05:16:00+00:00,5,Tokyo,SELL,LOSS,-3.6413274104849505,9
ma_regime_switch,2026-03-30 06:30:00+00:00,6,Tokyo,SELL,LOSS,-3.8535901701455257,6
ma_regime_switch,2026-03-30 07:24:00+00:00,7,London,SELL,LOSS,-4.197516677011936,2
ma_regime_switch,2026-03-30 08:57:00+00:00,8,London,SELL,WIN,4.886249723541437,7
ma_regime_switch,2026-03-30 09:36:00+00:00,9,London,SELL,LOSS,-4.394700964677599,2
ma_regime_switch,2026-03-30 11:06:00+00:00,11,London,SELL,WIN,3.8465775458500504,14
ma_regime_switch,2026-03-30 13:10:00+00:00,13,NY,SELL,LOSS,-4.900874522549702,24
ma_regime_switch,2026-03-30 14:06:00+00:00,14,NY,SELL,WIN,4.697537121630103,8
ma_regime_switch,2026-03-30 15:37:00+00:00,15,NY,SELL,WIN,4.780199403567576,5
ma_regime_switch,2026-03-31 05:02:00+00:00,5,Tokyo,SELL,LOSS,-2.9555925942578822,1
ma_regime_switch,2026-03-31 06:05:00+00:00,6,Tokyo,SELL,LOSS,-3.6352929746432663,7
ma_regime_switch,2026-03-31 06:44:00+00:00,6,Tokyo,SELL,LOSS,-3.7608227413461917,3
ma_regime_switch,2026-03-31 08:02:00+00:00,8,London,SELL,WIN,4.657359209785295,47
ma_regime_switch,2026-03-31 09:22:00+00:00,9,London,SELL,LOSS,-3.570218643723865,6
ma_regime_switch,2026-03-31 11:37:00+00:00,11,London,SELL,WIN,5.793345384521854,4
ma_regime_switch,2026-03-31 12:12:00+00:00,12,London,SELL,WIN,7.01335287530851,7
ma_regime_switch,2026-03-31 13:21:00+00:00,13,NY,SELL,LOSS,-5.135762854120162,4
ma_regime_switch,2026-03-31 14:40:00+00:00,14,NY,SELL,WIN,10.209747857346496,17
ma_regime_switch,2026-03-31 16:39:00+00:00,16,NY,SELL,WIN,7.570574031141587,1
ma_regime_switch,2026-03-31 19:10:00+00:00,19,NY,SELL,WIN,5.286371710154026,20
ma_regime_switch,2026-03-31 20:55:00+00:00,20,NY,SELL,LOSS,-3.3247021969022397,1
ma_regime_switch,2026-03-31 21:27:00+00:00,21,Off,SELL,WIN,10.094095682238002,6
ma_regime_switch,2026-03-31 23:24:00+00:00,23,Off,SELL,WIN,4.122597882574564,3
ma_regime_switch,2026-03-31 23:58:00+00:00,23,Off,SELL,LOSS,-3.6707107908559236,2
ma_regime_switch,2026-04-01 00:49:00+00:00,0,Tokyo,SELL,LOSS,-4.0302014534337784,3
ma_regime_switch,2026-04-01 07:04:00+00:00,7,London,SELL,LOSS,-5.882976987785059,2
ma_regime_switch,2026-04-01 07:52:00+00:00,7,London,SELL,LOSS,-8.262503134692611,3
ma_regime_switch,2026-04-01 15:04:00+00:00,15,NY,BUY,WIN,5.494116792903992,6
ma_regime_switch,2026-04-02 05:36:00+00:00,5,Tokyo,BUY,LOSS,-3.5585953237689862,7
ma_regime_switch,2026-04-02 06:15:00+00:00,6,Tokyo,BUY,LOSS,-3.8592369079357693,3
ma_regime_switch,2026-04-02 06:56:00+00:00,6,Tokyo,BUY,LOSS,-3.9778882194856804,1
ma_regime_switch,2026-04-02 07:29:00+00:00,7,London,BUY,LOSS,-5.501140163754758,1
ma_regime_switch,2026-04-02 10:04:00+00:00,10,London,BUY,WIN,3.453284833600901,2
ma_regime_switch,2026-04-02 11:13:00+00:00,11,London,BUY,LOSS,-3.398872970534671,8
ma_regime_switch,2026-04-02 12:05:00+00:00,12,London,BUY,LOSS,-3.4626414501663474,1
ma_regime_switch,2026-04-02 13:23:00+00:00,13,NY,BUY,LOSS,-4.077316802018504,5
ma_regime_switch,2026-04-02 18:06:00+00:00,18,NY,BUY,WIN,2.9401307395640517,19
ma_regime_switch,2026-04-02 18:56:00+00:00,18,NY,BUY,LOSS,-3.2252278688379645,5
ma_regime_switch,2026-04-02 19:33:00+00:00,19,NY,BUY,LOSS,-3.579081628955282,4
ma_regime_switch,2026-04-02 20:57:00+00:00,20,NY,BUY,LOSS,-4.916340505157723,1
ma_regime_switch,2026-04-03 16:00:00+00:00,16,NY,BUY,LOSS,-3.1437571513369447,1
ma_regime_switch,2026-04-06 09:32:00+00:00,9,London,SELL,LOSS,-3.4926182749974712,22
ma_regime_switch,2026-04-07 00:02:00+00:00,0,Tokyo,BUY,LOSS,-2.9417897237967052,1
ma_regime_switch,2026-04-07 02:12:00+00:00,2,Tokyo,BUY,LOSS,-3.26074905197986,4
ma_regime_switch,2026-04-07 20:43:00+00:00,20,NY,SELL,LOSS,-4.4602061753939095,3
ma_regime_switch,2026-04-07 21:38:00+00:00,21,Off,SELL,WIN,19.56172724179721,25
ma_regime_switch,2026-04-07 23:02:00+00:00,23,Off,SELL,WIN,10.999046880324226,12
ma_regime_switch,2026-04-08 00:10:00+00:00,0,Tokyo,SELL,LOSS,-7.502543345690515,5
ma_regime_switch,2026-04-08 01:46:00+00:00,1,Tokyo,BUY,WIN,4.6295094438998605,2
ma_regime_switch,2026-04-08 04:00:00+00:00,4,Tokyo,SELL,WIN,4.559235230693571,16
ma_regime_switch,2026-04-08 05:09:00+00:00,5,Tokyo,SELL,LOSS,-3.606658334057488,2
ma_regime_switch,2026-04-08 05:50:00+00:00,5,Tokyo,SELL,LOSS,-4.745470541157192,6
ma_regime_switch,2026-04-08 06:29:00+00:00,6,Tokyo,SELL,LOSS,-4.606490370706683,19
ma_regime_switch,2026-04-08 07:19:00+00:00,7,London,SELL,WIN,5.279681631368317,7
ma_regime_switch,2026-04-08 11:40:00+00:00,11,London,SELL,WIN,5.422241655433436,7
ma_regime_switch,2026-04-08 12:26:00+00:00,12,London,SELL,WIN,8.47142304216204,4
ma_regime_switch,2026-04-08 13:01:00+00:00,13,NY,SELL,LOSS,-5.708708357029923,9
ma_regime_switch,2026-04-08 13:41:00+00:00,13,NY,SELL,WIN,7.025251175563608,6
ma_regime_switch,2026-04-08 16:48:00+00:00,16,NY,SELL,WIN,2.441803852756675,1
ma_regime_switch,2026-04-09 01:58:00+00:00,1,Tokyo,BUY,WIN,3.521865290233973,7
ma_regime_switch,2026-04-09 06:09:00+00:00,6,Tokyo,BUY,WIN,2.585751072681842,1
ma_regime_switch,2026-04-09 06:44:00+00:00,6,Tokyo,BUY,LOSS,-3.8334498619225768,6
ma_regime_switch,2026-04-09 07:29:00+00:00,7,London,BUY,WIN,4.319687387863792,2
ma_regime_switch,2026-04-09 08:16:00+00:00,8,London,BUY,LOSS,-3.926531519302489,4
ma_regime_switch,2026-04-09 09:00:00+00:00,9,London,BUY,LOSS,-3.8183688035748444,4
ma_regime_switch,2026-04-09 11:12:00+00:00,11,London,BUY,LOSS,-3.2449297233815058,3
ma_regime_switch,2026-04-09 12:15:00+00:00,12,London,BUY,WIN,3.4684644567287934,5
ma_regime_switch,2026-04-09 13:00:00+00:00,13,NY,BUY,LOSS,-4.182344158512751,2
ma_regime_switch,2026-04-09 15:01:00+00:00,15,NY,BUY,WIN,3.9843993582176838,3
ma_regime_switch,2026-04-09 15:38:00+00:00,15,NY,BUY,LOSS,-6.289513725632378,2
ma_regime_switch,2026-04-09 16:11:00+00:00,16,NY,SELL,LOSS,0.28316931353442665,1
ma_regime_switch,2026-04-09 18:05:00+00:00,18,NY,SELL,LOSS,-4.617241775797697,3
ma_regime_switch,2026-04-10 01:00:00+00:00,1,Tokyo,BUY,LOSS,-4.214978469987773,23
ma_regime_switch,2026-04-10 14:47:00+00:00,14,NY,SELL,LOSS,-4.678469434195608,8
ma_regime_switch,2026-04-12 23:48:00+00:00,23,Off,BUY,WIN,3.571956632269303,8
ma_regime_switch,2026-04-13 01:11:00+00:00,1,Tokyo,BUY,LOSS,-3.9829083182032035,3
ma_regime_switch,2026-04-13 18:28:00+00:00,18,NY,SELL,WIN,3.0193134279282505,3
ma_regime_switch,2026-04-13 19:05:00+00:00,19,NY,SELL,LOSS,-3.962338408358778,8
ma_regime_switch,2026-04-13 21:33:00+00:00,21,Off,SELL,LOSS,-7.596784307039161,10
ma_regime_switch,2026-04-14 00:07:00+00:00,0,Tokyo,SELL,WIN,3.5682229232899774,6
ma_regime_switch,2026-04-14 00:53:00+00:00,0,Tokyo,SELL,LOSS,-3.9017570586413965,2
ma_regime_switch,2026-04-14 03:03:00+00:00,3,Tokyo,SELL,LOSS,-3.133704984448559,3
ma_regime_switch,2026-04-14 03:41:00+00:00,3,Tokyo,SELL,LOSS,-3.249434129013639,2
ma_regime_switch,2026-04-14 04:46:00+00:00,4,Tokyo,SELL,WIN,2.7937302352152757,18
ma_regime_switch,2026-04-14 05:38:00+00:00,5,Tokyo,SELL,WIN,3.0359859533272813,8
