_is_range_tp_override,actual_sl_m,bar_idx,bars_held,entry_time,entry_type,ep,exec_lag_jitter,exit_friction_m,exit_reason,outcome,sig,sl,sl_m,tp,tp_m
False,,5068,12,2025-07-14 11:45:00+00:00,sr_anti_hunt_bounce,147.419,0.0,0.0565,tp_sl,WIN,BUY,146.452,8.41304347826088,148.406,5.149
False,,5086,14,2025-07-14 16:15:00+00:00,xs_momentum,147.756,0.0,0.0532,signal_reverse,LOSS,BUY,147.546,0.09,147.97,0.09
False,,5119,1,2025-07-15 00:30:00+00:00,session_time_bias,147.633,0.0,0.1614,tp_sl,WIN,BUY,147.484,1.8772151898734948,147.792,1.208
False,,5122,2,2025-07-15 01:15:00+00:00,session_time_bias,147.73,0.0,0.1449,tp_sl,WIN,BUY,147.514,2.453787878787947,147.968,1.623
False,,5139,1,2025-07-15 05:30:00+00:00,streak_reversal,147.582,0.0,0.115,tp_sl,WIN,BUY,147.414,2.233333333333197,147.752,1.367
False,,5147,12,2025-07-15 07:30:00+00:00,ema_cross,147.728,0.0,0.0844,tp_sl,LOSS,BUY,147.612,1.5151515151516135,147.847,1.5454545454545425
False,,5165,1,2025-07-15 12:00:00+00:00,intraday_seasonality,147.944,0.0,0.0878,tp_sl,WIN,BUY,147.82,1.6666666666666872,148.069,1.6999999999999749
False,,5168,1,2025-07-15 12:45:00+00:00,intraday_seasonality,147.895,0.0,0.0537,tp_sl,WIN,BUY,147.69,1.6942148760331612,148.105,1.7280991735537727
False,,5171,1,2025-07-15 13:30:00+00:00,post_news_vol,148.467,0.0,0.0433,tp_sl,WIN,BUY,147.688,5.373563218390818,149.262,3.289
False,,5174,5,2025-07-15 14:15:00+00:00,xs_momentum,148.873,0.0,0.0392,tp_sl,WIN,BUY,148.607,1.666666666666572,149.145,1.02
False,,5181,15,2025-07-15 16:00:00+00:00,xs_momentum,148.906,0.0,0.045,signal_reverse,LOSS,BUY,148.658,0.352,149.158,0.352
False,,5216,2,2025-07-16 00:45:00+00:00,session_time_bias,148.986,0.0,0.1192,tp_sl,LOSS,BUY,148.787,1.858878504672981,149.199,1.9906542056074192
False,,5220,7,2025-07-16 01:45:00+00:00,session_time_bias,148.838,0.0,0.1159,tp_sl,WIN,BUY,148.568,2.4500000000002005,149.135,1.62
False,,5236,8,2025-07-16 05:45:00+00:00,streak_reversal,148.837,0.0,0.0863,tp_sl,WIN,BUY,148.17,6.666666666666572,149.517,4.08
False,2.278,5249,13,2025-07-16 09:00:00+00:00,intraday_seasonality,148.794,0.0,0.0613,tp_sl,LOSS,BUY,148.558,2.23270440251557,149.036,2.2773584905660256
False,,5266,1,2025-07-16 13:15:00+00:00,htf_false_breakout,148.816,0.0,0.049,tp_sl,WIN,BUY,148.233,4.557291666666519,149.411,2.789
False,1.992,5269,2,2025-07-16 14:00:00+00:00,ema_cross,148.832,0.0,0.0483,tp_sl,LOSS,BUY,148.616,1.660256410256212,149.052,1.6934615384614586
False,1.503,5273,1,2025-07-16 15:00:00+00:00,vol_spike_mr,148.165,0.0,0.0367,tp_sl,LOSS,BUY,147.951,1.2524366471735136,148.384,1.2774853801169008
False,,5278,5,2025-07-16 16:15:00+00:00,london_fix_reversal,148.165,0.0,0.0193,tp_sl,LOSS,BUY,147.554,1.7603266090298164,148.788,1.795533141210393
False,,5311,4,2025-07-17 00:30:00+00:00,session_time_bias,148.317,0.0,0.0924,tp_sl,WIN,BUY,148.059,1.8666666666666412,148.593,1.2
False,,5329,2,2025-07-17 05:00:00+00:00,streak_reversal,148.396,0.0,0.0784,tp_sl,WIN,BUY,147.729,6.060606060606233,149.076,3.709
False,,5343,7,2025-07-17 08:30:00+00:00,sr_break_retest,148.684,0.0,0.0565,tp_sl,WIN,BUY,148.494,1.6594202898552932,148.879,1.016
False,,5352,1,2025-07-17 10:45:00+00:00,streak_reversal,148.646,0.0,0.0607,tp_sl,WIN,BUY,147.98,6.230529595015754,149.326,3.813
False,,5355,1,2025-07-17 11:30:00+00:00,intraday_seasonality,148.721,0.0,0.0607,tp_sl,WIN,BUY,148.48,2.258566978193217,148.968,1.382
False,,5358,1,2025-07-17 12:15:00+00:00,xs_momentum,148.796,0.0,0.0596,tp_sl,LOSS,BUY,148.616,1.6590214067276237,148.981,1.692201834862369
False,,5362,12,2025-07-17 13:15:00+00:00,dt_bb_rsi_mr,148.561,0.0,0.0421,tp_sl,LOSS,BUY,148.293,1.8008948545862087,148.835,1.8369127516777917
False,,5408,17,2025-07-18 00:45:00+00:00,session_time_bias,148.591,0.0,0.1203,tp_sl,WIN,BUY,148.333,2.432704402515774,148.875,1.608
False,,5427,6,2025-07-18 05:30:00+00:00,session_time_bias,148.77,0.0,0.0969,tp_sl,WIN,BUY,148.622,1.6573033707866063,148.947,1.193
False,1.928,5437,13,2025-07-18 08:00:00+00:00,sr_fib_confluence,148.674,0.0,0.0625,tp_sl,LOSS,BUY,148.484,1.8349358974358683,148.869,1.8716346153845749
True,,5452,1,2025-07-18 11:45:00+00:00,dt_bb_rsi_mr,148.51,0.0,0.0684,tp_sl,LOSS,BUY,148.416,0.9956140350877113,148.624,1.1947368421054332
False,,5455,2,2025-07-18 12:30:00+00:00,dt_sr_channel_reversal,148.386,0.0,0.0631,tp_sl,LOSS,BUY,148.209,1.723300970873599,148.568,1.757766990291253
False,,5459,5,2025-07-18 13:30:00+00:00,intraday_seasonality,148.368,0.0,0.0527,tp_sl,WIN,BUY,148.102,2.24089635854329,148.64,1.371
False,,5471,16,2025-07-18 16:30:00+00:00,london_fix_reversal,148.678,0.0,0.054,tp_sl,WIN,BUY,148.523,1.250000000000009,148.836,1.2750000000001516
False,,5503,1,2025-07-21 00:30:00+00:00,session_time_bias,148.415,0.0,0.0879,tp_sl,WIN,BUY,148.142,1.8839080459770232,148.708,1.212
False,,5506,13,2025-07-21 01:15:00+00:00,session_time_bias,148.448,0.0,0.0879,tp_sl,LOSS,BUY,148.092,2.452873563218277,148.84,2.703448275862041
False,,5522,4,2025-07-21 05:15:00+00:00,streak_reversal,148.312,0.0,0.0846,signal_reverse,LOSS,BUY,147.983,4.797,148.647,4.797
False,,5528,6,2025-07-21 06:45:00+00:00,vix_carry_unwind,147.926,0.0,0.0707,signal_reverse,WIN,SELL,148.291,2.9849726775957093,147.489,1.219
False,,5537,5,2025-07-21 09:00:00+00:00,sr_break_retest,147.883,0.0,0.0464,signal_reverse,WIN,SELL,148.059,1.250000000000081,147.705,0.179
False,,5544,4,2025-07-21 10:45:00+00:00,streak_reversal,147.763,0.0,0.056,signal_reverse,LOSS,BUY,147.368,2.897,148.167,2.897
False,,5550,3,2025-07-21 12:15:00+00:00,xs_momentum,147.395,0.0,0.052,tp_sl,LOSS,SELL,147.605,1.673333333333403,147.182,1.7067999999999302
False,,5555,1,2025-07-21 13:30:00+00:00,dt_sr_channel_reversal,147.633,0.0,0.051,signal_reverse,LOSS,BUY,147.449,2.257,147.821,2.257
False,,5560,4,2025-07-21 14:45:00+00:00,xs_momentum,147.42,0.0,0.0455,tp_sl,WIN,SELL,147.672,1.8297101449275197,147.162,1.8663043478261523
False,1.863,5566,8,2025-07-21 16:15:00+00:00,xs_momentum,147.113,0.0,0.05,tp_sl,LOSS,SELL,147.337,1.6666666666666354,146.886,1.7000000000000148
False,,5600,2,2025-07-22 00:45:00+00:00,session_time_bias,147.496,0.0,0.109,tp_sl,WIN,BUY,147.21,2.443589743589727,147.811,1.615
False,,5617,4,2025-07-22 05:00:00+00:00,sr_fib_confluence,147.662,0.0,0.0871,tp_sl,WIN,BUY,147.513,1.4983164983165709,147.813,1.5282828282827474
False,,5623,1,2025-07-22 06:30:00+00:00,streak_reversal,147.905,0.0,0.0871,tp_sl,WIN,SELL,148.17,2.676767676767539,147.635,1.638
False,,5628,4,2025-07-22 07:45:00+00:00,streak_reversal,147.718,0.0,0.0619,signal_reverse,LOSS,BUY,147.051,2.267,148.397,2.267
False,,5634,1,2025-07-22 09:15:00+00:00,sr_fib_confluence,147.569,0.0,0.058,tp_sl,WIN,SELL,147.766,1.7633928571430297,147.367,1.079
False,,5637,5,2025-07-22 10:00:00+00:00,sr_fib_confluence,147.404,0.0,0.058,tp_sl,WIN,SELL,147.598,1.7336309523808981,147.205,1.7683035714285262
False,,5644,2,2025-07-22 11:45:00+00:00,vol_spike_mr,147.202,0.0,0.056,signal_reverse,LOSS,BUY,147.057,1.267,147.35,1.267
False,,5648,2,2025-07-22 12:45:00+00:00,xs_momentum,146.797,0.0,0.0478,tp_sl,WIN,SELL,147.023,1.6666666666666137,146.565,1.02
False,,5652,1,2025-07-22 13:45:00+00:00,xs_momentum,146.568,0.0,0.0433,tp_sl,WIN,SELL,146.809,1.666666666666523,146.321,1.02
False,,5655,3,2025-07-22 14:30:00+00:00,xs_momentum,146.464,0.0,0.0418,tp_sl,WIN,SELL,146.715,1.6722222222222172,146.208,1.023
False,1.892,5660,16,2025-07-22 15:45:00+00:00,xs_momentum,146.357,0.0,0.0405,tp_sl,LOSS,SELL,146.615,1.666666666666618,146.093,1.6999999999999575
False,4.246,5694,7,2025-07-23 00:15:00+00:00,vix_carry_unwind,146.19,0.0,0.0741,tp_sl,LOSS,SELL,146.799,3.5381782945737767,145.501,4.005813953488497
False,,5713,1,2025-07-23 05:00:00+00:00,sr_fib_confluence,147.016,0.0,0.0454,tp_sl,WIN,BUY,146.736,1.469298245614045,147.3,0.899
False,,5718,3,2025-07-23 06:15:00+00:00,sr_fib_confluence,146.841,0.0,0.0452,signal_reverse,LOSS,BUY,146.554,0.781,147.133,0.781
False,,5723,7,2025-07-23 07:30:00+00:00,sr_fib_confluence,146.778,0.0,0.0346,tp_sl,WIN,SELL,147.093,1.6799645390072273,146.455,1.028
False,,5733,3,2025-07-23 10:00:00+00:00,sr_anti_hunt_bounce,146.376,0.0,0.0425,tp_sl,WIN,SELL,147.361,6.443355119825607,145.37,3.943
False,,5742,12,2025-07-23 12:15:00+00:00,streak_reversal,146.389,0.0,0.0425,tp_sl,WIN,SELL,147.056,4.357298474945658,145.709,2.667
False,,5756,13,2025-07-23 15:45:00+00:00,sr_fib_confluence,146.544,0.0,0.0376,tp_sl,WIN,SELL,146.799,1.5269461077844038,146.284,0.934
False,,5793,1,2025-07-24 01:00:00+00:00,vix_carry_unwind,146.081,0.0,0.0931,tp_sl,WIN,SELL,146.566,3.539416058394236,145.532,2.404
False,2.504,5814,9,2025-07-24 06:15:00+00:00,streak_reversal,146.211,0.0,0.0648,tp_sl,LOSS,SELL,146.489,2.0864661654135594,145.928,2.1281954887218264
False,,5826,12,2025-07-24 09:15:00+00:00,streak_reversal,146.597,0.0,0.0478,tp_sl,WIN,SELL,146.819,1.6360294117646808,146.37,1.001
False,,5840,3,2025-07-24 12:45:00+00:00,vol_spike_mr,146.791,0.0,0.0528,tp_sl,WIN,SELL,147.008,1.7682926829268386,146.569,1.8036585365852782
False,,5846,1,2025-07-24 14:15:00+00:00,dual_sr_bounce,146.596,0.0,0.0407,tp_sl,WIN,BUY,146.404,1.2499999999999705,146.793,1.27499999999997
False,1.829,5850,23,2025-07-24 15:15:00+00:00,dt_bb_rsi_mr,146.763,0.0,0.0387,tp_sl,LOSS,SELL,147.055,1.8055555555554923,146.464,1.841666666666662
False,,5888,1,2025-07-25 00:45:00+00:00,session_time_bias,147.221,0.0,0.1054,tp_sl,WIN,BUY,146.923,2.458953168044199,147.549,1.626
False,,5891,9,2025-07-25 01:30:00+00:00,session_time_bias,147.428,0.0,0.0996,tp_sl,LOSS,BUY,147.189,1.8666666666666831,147.684,2.0000000000000018
False,,5906,1,2025-07-25 05:15:00+00:00,session_time_bias,147.141,0.0,0.0829,tp_sl,LOSS,BUY,146.906,2.2516025641024293,147.422,2.701923076922861
False,,5909,1,2025-07-25 06:00:00+00:00,vol_spike_mr,146.951,0.0,0.0713,signal_reverse,LOSS,BUY,146.699,0.085,147.207,0.085
False,3.6,5912,4,2025-07-25 06:45:00+00:00,vix_carry_unwind,147.048,0.0,0.069,tp_sl,LOSS,SELL,147.423,3.0,146.598,3.599999999999909
False,,5918,2,2025-07-25 08:15:00+00:00,vol_spike_mr,147.728,0.0,0.0442,signal_reverse,LOSS,SELL,147.912,0.912,147.54,0.912
False,,5922,12,2025-07-25 09:15:00+00:00,intraday_seasonality,147.841,0.0,0.0464,tp_sl,LOSS,BUY,147.525,2.2619047619047348,148.165,2.3071428571429107
False,2.291,5936,4,2025-07-25 12:45:00+00:00,xs_momentum,147.861,0.0,0.0504,tp_sl,LOSS,BUY,147.572,2.241602067183627,148.156,2.286434108527132
False,,5942,14,2025-07-25 14:15:00+00:00,orb_trap,147.656,0.0,0.0405,tp_sl,WIN,BUY,147.41,1.5860215053763687,147.907,0.971
False,,5985,1,2025-07-28 01:00:00+00:00,session_time_bias,147.641,0.0,0.1288,tp_sl,WIN,BUY,147.455,1.8750841750844103,147.84,1.206
False,,5988,16,2025-07-28 01:45:00+00:00,session_time_bias,147.879,0.0,0.1203,tp_sl,WIN,BUY,147.621,2.432704402515774,148.163,1.608
False,,6010,1,2025-07-28 07:15:00+00:00,dual_sr_bounce,147.938,0.0,0.0542,tp_sl,WIN,BUY,147.787,1.2500000000000475,148.091,1.2750000000001669
False,,6015,12,2025-07-28 08:30:00+00:00,sr_break_retest,148.29,0.0,0.05,tp_sl,WIN,BUY,148.128,1.2499999999999563,148.456,0.765
False,1.26,6029,3,2025-07-28 12:00:00+00:00,vol_spike_mr,148.145,0.0,0.0504,tp_sl,LOSS,BUY,147.984,1.2532299741601685,148.31,1.2782945736433233
False,,6039,1,2025-07-28 14:30:00+00:00,streak_reversal,148.126,0.0,0.0472,tp_sl,WIN,BUY,147.85,2.080200501253164,148.408,1.273
False,,6045,16,2025-07-28 16:00:00+00:00,xs_momentum,148.495,0.0,0.0545,signal_reverse,WIN,BUY,148.29,1.6666666666667684,148.704,0.046
False,,6080,1,2025-07-29 00:45:00+00:00,session_time_bias,148.693,0.0,0.1301,tp_sl,LOSS,BUY,148.51,1.8666666666665697,148.889,1.9999999999999791
False,2.231,6084,1,2025-07-29 01:45:00+00:00,session_time_bias,148.605,0.0,0.109,tp_sl,LOSS,BUY,148.387,1.8595441595441882,148.838,1.9914529914530263
False,,6098,4,2025-07-29 05:15:00+00:00,streak_reversal,148.222,0.0,0.0763,tp_sl,WIN,BUY,147.555,5.89970501474943,148.902,3.611
False,,6109,7,2025-07-29 08:00:00+00:00,sr_fib_confluence,148.409,0.0,0.0489,tp_sl,WIN,BUY,148.188,1.6666666666668604,148.636,1.02
False,,6122,2,2025-07-29 11:15:00+00:00,sr_anti_hunt_bounce,148.599,0.0,0.058,tp_sl,WIN,BUY,147.649,8.482142857142755,149.568,5.191
False,,6132,1,2025-07-29 13:45:00+00:00,streak_reversal,148.57,0.0,0.0519,tp_sl,WIN,BUY,148.318,2.0867768595041136,148.828,1.277
False,,6136,7,2025-07-29 14:45:00+00:00,streak_reversal,148.485,0.0,0.0458,tp_sl,WIN,BUY,148.266,1.599756690997564,148.709,0.979
True,,6147,1,2025-07-29 17:30:00+00:00,dt_bb_rsi_mr,148.446,0.0,0.0597,tp_sl,WIN,BUY,148.36,0.6962365591399768,148.55,0.8354838709679723
True,,6155,1,2025-07-29 19:30:00+00:00,dt_bb_rsi_mr,148.423,0.0,0.0718,tp_sl,WIN,BUY,148.378,0.4417475728158497,148.478,0.5300970873788541
False,,6195,1,2025-07-30 05:30:00+00:00,streak_reversal,147.898,0.0,0.077,tp_sl,WIN,BUY,147.558,3.0357142857143162,148.244,1.858
False,,6200,1,2025-07-30 06:45:00+00:00,streak_reversal,147.907,0.0,0.0707,tp_sl,WIN,BUY,147.569,2.7663934426229977,148.251,1.693
False,,6203,4,2025-07-30 07:30:00+00:00,streak_reversal,148.032,0.0,0.05,signal_reverse,WIN,SELL,148.422,2.993589743589863,147.636,0.492
False,,6209,2,2025-07-30 09:00:00+00:00,streak_reversal,147.894,0.0,0.0533,signal_reverse,WIN,BUY,147.552,2.8073770491803374,148.244,1.123
False,2.733,6213,8,2025-07-30 10:00:00+00:00,streak_reversal,148.083,0.0,0.0551,tp_sl,LOSS,SELL,148.397,2.6624293785310607,147.762,2.715677966101884
False,,6223,1,2025-07-30 12:30:00+00:00,xs_momentum,148.704,0.0,0.0481,tp_sl,WIN,BUY,148.48,1.6666666666666246,148.934,1.6999999999998012
False,,6226,13,2025-07-30 13:15:00+00:00,xs_momentum,148.997,0.0,0.0455,tp_sl,WIN,BUY,148.767,1.6666666666667984,149.232,1.02
False,,6241,5,2025-07-30 17:00:00+00:00,streak_reversal,148.868,0.0,0.0673,tp_sl,WIN,BUY,148.429,3.9924242424242284,149.316,2.443
False,2.117,6271,3,2025-07-31 00:30:00+00:00,session_time_bias,149.378,0.0,0.117,tp_sl,LOSS,BUY,149.175,1.8590214067280049,149.595,1.9908256880735133
False,,6290,4,2025-07-31 05:15:00+00:00,sr_break_retest,148.907,0.0,0.0658,tp_sl,LOSS,BUY,148.689,1.660305343511459,149.128,1.6935114503815971
False,,6299,1,2025-07-31 07:30:00+00:00,tokyo_range_breakout_up,149.663,0.0,0.0355,tp_sl,LOSS,BUY,149.389,1.4981785063752628,149.943,1.5281420765027527
False,,6313,5,2025-07-31 11:00:00+00:00,streak_reversal,149.885,0.0,0.0428,tp_sl,WIN,BUY,149.219,4.385964912280826,150.565,2.684
False,,6320,2,2025-07-31 12:45:00+00:00,xs_momentum,150.198,0.0,0.0417,tp_sl,WIN,BUY,149.938,1.6666666666667906,150.464,1.7000000000001374
False,,6324,24,2025-07-31 13:45:00+00:00,xs_momentum,150.569,0.0,0.04,signal_reverse,WIN,BUY,150.217,2.245222929936255,150.929,1.111
False,,6368,2,2025-08-01 00:45:00+00:00,session_time_bias,150.746,0.0,0.1149,tp_sl,WIN,BUY,150.538,1.8741741741741698,150.969,1.205
False,2.157,6372,4,2025-08-01 01:45:00+00:00,session_time_bias,150.92,0.0,0.1012,tp_sl,LOSS,BUY,150.684,1.8732804232803526,151.173,2.007936507936396
False,,6387,2,2025-08-01 05:30:00+00:00,streak_reversal,150.467,0.0,0.088,tp_sl,WIN,BUY,149.8,6.802721088435277,151.147,4.163
False,2.288,6393,13,2025-08-01 07:00:00+00:00,intraday_seasonality,150.582,0.0,0.0657,tp_sl,LOSS,BUY,150.359,2.255892255892214,150.81,2.301010101010121
True,,6408,3,2025-08-01 10:45:00+00:00,dt_bb_rsi_mr,150.365,0.0,0.065,tp_sl,WIN,BUY,150.266,0.9999999999999432,150.486,1.2000000000000455
False,2.041,6416,1,2025-08-01 12:45:00+00:00,vol_spike_mr,148.637,0.0,0.0283,tp_sl,LOSS,BUY,148.238,1.7355072463768395,149.045,1.7702173913043542
False,,6425,17,2025-08-01 15:00:00+00:00,xs_momentum,148.052,0.0,0.0225,tp_sl,WIN,SELL,148.678,2.2461170848267566,147.413,2.291039426523357
False,,6481,4,2025-08-04 05:00:00+00:00,session_time_bias,147.701,0.0,0.0725,tp_sl,WIN,BUY,147.432,2.2549019607844127,148.023,1.624
False,,6488,1,2025-08-04 06:45:00+00:00,dual_sr_bounce,147.649,0.0,0.0669,tp_sl,WIN,BUY,147.484,1.279069767442019,147.817,1.3046511627908242
False,1.5,6491,6,2025-08-04 07:30:00+00:00,tokyo_range_breakout_up,148.001,0.0,0.0458,tp_sl,LOSS,BUY,147.824,1.249999999999864,148.183,1.2749999999999935
False,,6499,4,2025-08-04 09:30:00+00:00,streak_reversal,147.706,0.0,0.0485,tp_sl,WIN,BUY,147.04,4.975124378109382,148.386,3.045
False,,6506,3,2025-08-04 11:15:00+00:00,streak_reversal,147.483,0.0,0.0489,signal_reverse,LOSS,BUY,146.954,2.451,148.023,2.451
False,,6513,1,2025-08-04 13:00:00+00:00,xs_momentum,146.976,0.0,0.04,tp_sl,LOSS,SELL,147.238,1.6719745222929212,146.708,1.7054140127388955
False,,6516,1,2025-08-04 13:45:00+00:00,xs_momentum,147.079,0.0,0.0376,tp_sl,WIN,SELL,147.357,1.6666666666666825,146.795,1.02
False,,6521,1,2025-08-04 15:00:00+00:00,streak_reversal,147.294,0.0,0.0339,tp_sl,WIN,SELL,147.96,3.6036036036037062,146.614,2.205
False,,6524,18,2025-08-04 15:45:00+00:00,xs_momentum,147.087,0.0,0.0351,tp_sl,WIN,SELL,147.384,1.6620111731844338,146.783,1.017
False,,6579,2,2025-08-05 05:30:00+00:00,streak_reversal,147.194,0.0,0.0791,tp_sl,WIN,SELL,147.389,1.781345565748919,146.996,1.09
False,1.708,6585,2,2025-08-05 07:00:00+00:00,intraday_seasonality,147.184,0.0,0.0551,tp_sl,LOSS,SELL,147.38,1.6666666666665961,146.983,1.6999999999998316
False,,6590,24,2025-08-05 08:15:00+00:00,streak_reversal,147.439,0.0,0.0556,tp_sl,LOSS,SELL,148.105,5.6980056980058595,146.758,5.81196581196587
False,,6616,2,2025-08-05 14:45:00+00:00,vix_carry_unwind,147.439,0.0,0.0397,tp_sl,WIN,SELL,147.911,2.9905063291139022,146.872,2.153
False,,6625,13,2025-08-05 17:00:00+00:00,streak_reversal,147.542,0.0,0.0556,tp_sl,LOSS,SELL,148.168,4.7117794486215425,146.902,4.8060150375941095
False,,6656,4,2025-08-06 00:45:00+00:00,session_time_bias,147.594,0.0,0.1371,tp_sl,WIN,BUY,147.365,2.4580645161290335,147.846,1.626
False,1.454,6677,2,2025-08-06 06:00:00+00:00,dual_sr_bounce,147.409,0.0,0.0898,tp_sl,LOSS,SELL,147.529,1.2500000000000473,147.287,1.274999999999989
False,,6681,4,2025-08-06 07:00:00+00:00,streak_reversal,147.63,0.0,0.0684,tp_sl,WIN,SELL,147.88,2.6315789473684212,147.375,1.611
True,,6687,1,2025-08-06 08:30:00+00:00,dt_bb_rsi_mr,147.735,0.0,0.0637,tp_sl,LOSS,SELL,147.837,1.000000000000038,147.612,1.1999999999999897
False,,6690,3,2025-08-06 09:15:00+00:00,dt_bb_rsi_mr,147.773,0.0,0.0657,tp_sl,WIN,SELL,147.949,1.7845117845115968,147.592,1.092
False,,6697,12,2025-08-06 11:00:00+00:00,streak_reversal,147.569,0.0,0.0631,signal_reverse,LOSS,BUY,147.225,2.825,147.919,2.825
False,,6713,1,2025-08-06 15:00:00+00:00,xs_momentum,147.247,0.0,0.0536,tp_sl,LOSS,SELL,147.442,1.6666666666666083,147.048,1.6999999999998336
False,,6716,10,2025-08-06 15:45:00+00:00,london_fix_reversal,147.246,0.0,0.0451,tp_sl,WIN,SELL,147.499,1.822541966426632,146.987,1.8589928057551524
True,,6753,3,2025-08-07 01:00:00+00:00,dt_bb_rsi_mr,147.559,0.0,0.1118,tp_sl,WIN,SELL,147.673,1.000000000000038,147.422,0.72
False,3.978,6769,6,2025-08-07 05:00:00+00:00,streak_reversal,147.281,0.0,0.0806,tp_sl,LOSS,BUY,146.891,3.637071651090488,147.678,3.709813084112186
False,,6781,12,2025-08-07 08:00:00+00:00,vix_carry_unwind,146.985,0.0,0.0485,tp_sl,LOSS,SELL,147.433,3.3457711442787454,146.447,4.0149253731344094
False,,6795,2,2025-08-07 11:30:00+00:00,ema200_trend_reversal,147.404,0.0,0.0516,tp_sl,WIN,SELL,147.593,1.5013227513227392,147.211,1.531349206349176
False,,6799,5,2025-08-07 12:30:00+00:00,dual_sr_bounce,147.228,0.0,0.0468,tp_sl,WIN,BUY,147.055,1.2499999999998854,147.406,1.2749999999999486
False,,6808,14,2025-08-07 14:45:00+00:00,streak_reversal,147.486,0.0,0.0392,tp_sl,WIN,SELL,147.802,1.9739583333333144,147.164,1.208
True,,6852,5,2025-08-08 01:45:00+00:00,dt_sr_channel_reversal,147.272,0.0,0.0988,tp_sl,WIN,SELL,147.401,0.9999999999999277,147.117,0.72
False,,6867,2,2025-08-08 05:30:00+00:00,streak_reversal,147.354,0.0,0.0863,tp_sl,WIN,SELL,147.822,4.675000000000011,146.878,2.861
False,,6874,2,2025-08-08 07:15:00+00:00,ema200_trend_reversal,147.294,0.0,0.0575,tp_sl,WIN,SELL,147.494,1.769911504424678,147.091,1.083
False,2.157,6878,1,2025-08-08 08:15:00+00:00,ema200_trend_reversal,147.288,0.0,0.0537,tp_sl,LOSS,SELL,147.505,1.7975206611570342,147.066,1.8334710743800762
True,,6881,3,2025-08-08 09:00:00+00:00,dt_bb_rsi_mr,147.582,0.0,0.0485,tp_sl,LOSS,SELL,147.715,0.9999999999998964,147.421,1.1999999999999607
False,,6896,10,2025-08-08 12:45:00+00:00,xs_momentum,147.846,0.0,0.0551,tp_sl,LOSS,BUY,147.65,1.6666666666665961,148.047,1.6999999999998316
False,,6908,2,2025-08-08 15:45:00+00:00,london_fix_reversal,147.711,0.0,0.0541,tp_sl,WIN,BUY,147.566,1.2500000000000882,147.859,0.765
False,,6912,12,2025-08-08 16:45:00+00:00,london_fix_reversal,147.743,0.0,0.0615,tp_sl,LOSS,BUY,147.606,1.249999999999906,147.882,1.2749999999998887
False,,6942,5,2025-08-11 00:30:00+00:00,session_time_bias,147.724,0.0,0.1417,tp_sl,LOSS,BUY,147.556,1.8666666666667375,147.904,2.000000000000076
False,,6960,7,2025-08-11 05:00:00+00:00,session_time_bias,147.516,0.0,0.125,tp_sl,WIN,BUY,147.4,1.6787439613523658,147.655,2.014492753622921
False,2.0,6969,1,2025-08-11 07:15:00+00:00,intraday_seasonality,147.584,0.0,0.0985,tp_sl,LOSS,BUY,147.474,1.6666666666668732,147.697,1.7000000000000213
True,,6973,1,2025-08-11 08:15:00+00:00,dt_bb_rsi_mr,147.415,0.0,0.0813,tp_sl,WIN,BUY,147.353,0.7760416666670267,147.49,0.931250000000361
False,,6980,4,2025-08-11 10:00:00+00:00,sr_anti_hunt_bounce,147.719,0.0,0.0823,tp_sl,WIN,BUY,146.814,11.4662447257384,148.643,7.017
False,,6988,7,2025-08-11 12:00:00+00:00,xs_momentum,147.92,0.0,0.0774,tp_sl,WIN,BUY,147.781,1.6567460317462166,148.062,1.014
False,,6997,3,2025-08-11 14:15:00+00:00,xs_momentum,148.016,0.0,0.0675,tp_sl,WIN,BUY,147.861,1.666666666666679,148.174,1.02
False,,7003,10,2025-08-11 15:45:00+00:00,xs_momentum,148.004,0.0,0.0668,tp_sl,WIN,BUY,147.848,1.6578014184397203,148.163,1.015
False,,7038,16,2025-08-12 00:30:00+00:00,session_time_bias,148.35,0.0,0.1614,tp_sl,WIN,BUY,148.203,1.856118143460012,148.507,1.192
False,,7056,3,2025-08-12 05:00:00+00:00,streak_reversal,148.333,0.0,0.1092,tp_sl,WIN,BUY,148.168,2.088607594936608,148.501,1.278
False,2.511,7062,7,2025-08-12 06:30:00+00:00,dual_sr_bounce,148.184,0.0,0.0958,tp_sl,LOSS,SELL,148.373,2.092592592592584,147.992,2.1344444444445623
False,,7083,1,2025-08-12 11:45:00+00:00,streak_reversal,148.451,0.0,0.0929,tp_sl,WIN,BUY,148.119,4.750000000000146,148.791,2.907
False,,7087,1,2025-08-12 12:45:00+00:00,streak_reversal,148.037,0.0,0.0533,tp_sl,WIN,BUY,147.607,3.5314207650273723,148.477,2.161
False,4.038,7092,5,2025-08-12 14:00:00+00:00,liquidity_sweep,148.338,0.0,0.0343,tp_sl,LOSS,BUY,147.722,3.3652094717668946,148.966,3.4325136612022136
False,,7099,19,2025-08-12 15:45:00+00:00,london_fix_reversal,147.812,0.0,0.0303,tp_sl,LOSS,BUY,147.482,1.5942028985507852,148.149,1.6260869565217597
False,,7135,1,2025-08-13 00:45:00+00:00,session_time_bias,147.811,0.0,0.1449,tp_sl,WIN,BUY,147.646,1.8666666666666227,147.987,1.2
False,,7139,2,2025-08-13 01:45:00+00:00,session_time_bias,148.068,0.0,0.1328,tp_sl,WIN,BUY,147.833,2.4482638888887465,148.327,1.619
