_is_range_tp_override,actual_sl_m,bar_idx,bars_held,entry_time,entry_type,ep,exec_lag_jitter,exit_friction_m,exit_reason,outcome,sig,sl,sl_m,tp,tp_m
False,,200,6,2025-05-09 09:30:00+00:00,sr_fib_confluence,1.12513,0.0,0.067,tp_sl,WIN,BUY,1.12354,1.6408934707903688,1.12676,1.004
False,,208,5,2025-05-09 11:30:00+00:00,session_time_bias,1.12496,0.0,0.065,signal_reverse,LOSS,SELL,1.12721,1.46,1.12227,1.46
False,,215,2,2025-05-09 13:15:00+00:00,session_time_bias,1.12624,0.0,0.0634,signal_reverse,LOSS,SELL,1.12789,0.955,1.12426,0.955
False,1.75,219,1,2025-05-09 14:15:00+00:00,xs_momentum,1.12876,0.0,0.0546,tp_sl,LOSS,BUY,1.12684,1.6739130434782215,1.13073,1.7073913043478322
False,,222,1,2025-05-09 15:00:00+00:00,htf_false_breakout,1.12631,0.0,0.0514,signal_reverse,LOSS,SELL,1.13148,0.668,1.12103,0.668
False,,225,3,2025-05-09 15:45:00+00:00,ema200_trend_reversal,1.1269,0.0,0.0536,signal_reverse,WIN,SELL,1.12894,1.74501424501429,1.12481,0.833
False,,286,1,2025-05-12 07:00:00+00:00,trendline_sweep,1.11583,0.0,0.0492,tp_sl,WIN,SELL,1.12604,7.733585858585722,1.10542,4.733
False,2.0,290,1,2025-05-12 08:00:00+00:00,session_time_bias,1.10919,0.0,0.0349,tp_sl,LOSS,SELL,1.11229,1.6666666666666023,1.10547,1.9999999999999707
False,,293,12,2025-05-12 08:45:00+00:00,htf_false_breakout,1.1137,0.0,0.0335,signal_reverse,LOSS,BUY,1.10444,1.619,1.12316,1.619
False,,307,15,2025-05-12 12:15:00+00:00,lin_reg_channel,1.11027,0.0,0.0392,tp_sl,LOSS,SELL,1.11385,2.158634538152707,1.10661,2.2018072289157744
False,,324,1,2025-05-12 16:30:00+00:00,london_fix_reversal,1.11014,0.0,0.0453,signal_reverse,LOSS,BUY,1.10829,1.286,1.11202,1.286
False,,382,1,2025-05-13 07:00:00+00:00,sr_fib_confluence,1.11071,0.0,0.0722,tp_sl,WIN,BUY,1.10911,1.7870370370371487,1.11236,1.094
False,,385,3,2025-05-13 07:45:00+00:00,session_time_bias,1.11142,0.0,0.0657,tp_sl,WIN,SELL,1.11307,1.6666666666668195,1.10943,1.2
False,,390,3,2025-05-13 09:00:00+00:00,session_time_bias,1.11075,0.0,0.0625,tp_sl,WIN,SELL,1.11248,1.6586538461538238,1.10868,1.194
False,2.15,396,7,2025-05-13 10:30:00+00:00,session_time_bias,1.11028,0.0,0.065,tp_sl,LOSS,SELL,1.11207,1.7916666666666359,1.10813,2.1500000000000963
False,,406,2,2025-05-13 13:00:00+00:00,post_news_vol,1.11381,0.0,0.057,tp_sl,WIN,BUY,1.10946,3.9545454545455234,1.11825,2.42
False,,410,1,2025-05-13 14:00:00+00:00,session_time_bias,1.11313,0.0,0.0536,signal_reverse,LOSS,SELL,1.11508,1.817,1.11079,1.817
False,,413,6,2025-05-13 14:45:00+00:00,xs_momentum,1.11617,0.0,0.0468,tp_sl,WIN,BUY,1.11394,1.6666666666666488,1.11845,1.02
False,,484,1,2025-05-14 08:30:00+00:00,session_time_bias,1.12329,0.0,0.0464,signal_reverse,LOSS,SELL,1.12562,1.121,1.1205,1.121
False,,490,3,2025-05-14 10:00:00+00:00,htf_false_breakout,1.12443,0.0,0.0448,signal_reverse,WIN,SELL,1.12806,2.505747126436812,1.12072,1.159
False,,495,6,2025-05-14 11:15:00+00:00,sr_fib_confluence,1.12211,0.0,0.0464,signal_reverse,LOSS,BUY,1.11997,0.579,1.1243,0.579
False,,503,1,2025-05-14 13:15:00+00:00,sr_fib_confluence,1.12204,0.0,0.0439,signal_reverse,LOSS,SELL,1.12382,0.039,1.12021,0.039
False,,506,2,2025-05-14 14:00:00+00:00,sr_fib_confluence,1.12156,0.0,0.043,tp_sl,WIN,SELL,1.12384,1.5639269406393255,1.11923,0.957
False,,510,2,2025-05-14 15:00:00+00:00,xs_momentum,1.12042,0.0,0.0436,signal_reverse,LOSS,SELL,1.12281,0.115,1.11798,0.115
True,,514,1,2025-05-14 16:00:00+00:00,dt_sr_channel_reversal,1.12067,0.0,0.0515,signal_reverse,LOSS,BUY,1.11956,1.718,1.122,1.718
True,,517,2,2025-05-14 16:45:00+00:00,dt_bb_rsi_mr,1.11887,0.0,0.0475,signal_reverse,LOSS,BUY,1.11746,0.343,1.12056,0.343
False,,576,3,2025-05-15 07:30:00+00:00,sr_fib_confluence,1.12027,0.0,0.0631,tp_sl,WIN,BUY,1.11832,1.9012944983818292,1.12227,1.164
False,1.646,581,8,2025-05-15 08:45:00+00:00,sr_fib_confluence,1.12106,0.0,0.0613,tp_sl,LOSS,BUY,1.11943,1.540880503144694,1.12273,1.5716981132074956
True,1.2,591,1,2025-05-15 11:15:00+00:00,dt_bb_rsi_mr,1.11943,0.0,0.067,tp_sl,LOSS,BUY,1.11847,0.9999999999999127,1.1206,1.1999999999999411
False,,594,1,2025-05-15 12:00:00+00:00,dt_fib_reversal,1.11895,0.0,0.065,tp_sl,WIN,BUY,1.11728,1.675000000000093,1.12066,1.7085000000001127
False,,599,3,2025-05-15 13:15:00+00:00,session_time_bias,1.12024,0.0,0.0475,tp_sl,WIN,SELL,1.1232,2.2474747474746684,1.11668,1.618
True,0.901,605,2,2025-05-15 14:45:00+00:00,dt_bb_rsi_mr,1.11863,0.0,0.0455,tp_sl,LOSS,BUY,1.11749,0.8256340579711338,1.12,0.9907608695653284
False,,609,6,2025-05-15 15:45:00+00:00,london_fix_reversal,1.11886,0.0,0.0451,tp_sl,LOSS,BUY,1.11712,1.2529976019183673,1.12064,1.278057553956725
False,,672,1,2025-05-16 07:30:00+00:00,session_time_bias,1.12119,0.0,0.0774,signal_reverse,WIN,SELL,1.12258,1.6567460317460474,1.11952,1.143
False,,675,1,2025-05-16 08:15:00+00:00,sr_fib_confluence,1.1203,0.0,0.0774,signal_reverse,LOSS,BUY,1.11885,0.536,1.12177,0.536
False,,678,2,2025-05-16 09:00:00+00:00,sr_fib_confluence,1.12021,0.0,0.0765,tp_sl,WIN,SELL,1.12127,1.2499999999999603,1.11912,1.2749999999997976
False,,682,3,2025-05-16 10:00:00+00:00,session_time_bias,1.11894,0.0,0.0714,tp_sl,LOSS,SELL,1.12046,1.6758241758241743,1.11711,2.010989010989009
False,,687,7,2025-05-16 11:15:00+00:00,session_time_bias,1.12004,0.0,0.0722,tp_sl,WIN,SELL,1.12209,2.268518518518577,1.11759,1.633
False,1.958,696,2,2025-05-16 13:30:00+00:00,ema200_trend_reversal,1.11974,0.0,0.0705,tp_sl,LOSS,BUY,1.11823,1.6947565543072414,1.12128,1.7286516853933813
False,,701,1,2025-05-16 14:45:00+00:00,xs_momentum,1.11534,0.0,0.055,tp_sl,WIN,SELL,1.1179,2.2514619883040403,1.11272,1.378
False,,705,19,2025-05-16 15:45:00+00:00,xs_momentum,1.11395,0.0,0.0541,tp_sl,LOSS,SELL,1.11588,1.6666666666666745,1.11198,1.700000000000073
False,,772,4,2025-05-19 10:30:00+00:00,htf_false_breakout,1.12726,0.0,0.0546,tp_sl,WIN,SELL,1.12917,1.603641456582503,1.12532,0.981
False,,780,5,2025-05-19 12:30:00+00:00,xs_momentum,1.12672,0.0,0.056,tp_sl,LOSS,BUY,1.12479,1.6666666666666745,1.1287,1.700000000000073
False,,787,5,2025-05-19 14:15:00+00:00,xs_momentum,1.12432,0.0,0.0532,tp_sl,WIN,SELL,1.12628,1.6666666666668595,1.12231,1.02
False,,795,2,2025-05-19 16:15:00+00:00,london_fix_reversal,1.12365,0.0,0.0593,tp_sl,WIN,SELL,1.12507,1.2500000000000344,1.12221,0.765
True,,855,3,2025-05-20 07:15:00+00:00,dt_bb_rsi_mr,1.12701,0.0,0.0677,tp_sl,WIN,SELL,1.12797,1.0000000000000748,1.12585,1.2000000000000437
False,,860,10,2025-05-20 08:30:00+00:00,session_time_bias,1.12509,0.0,0.0644,tp_sl,WIN,SELL,1.12679,1.6749174917493752,1.12306,1.206
False,,872,2,2025-05-20 11:30:00+00:00,session_time_bias,1.12474,0.0,0.0707,tp_sl,WIN,SELL,1.12627,1.6666666666667245,1.12289,2.0000000000000693
True,,876,1,2025-05-20 12:30:00+00:00,dt_bb_rsi_mr,1.12323,0.0,0.0684,signal_reverse,LOSS,BUY,1.12228,0.505,1.12437,0.505
False,1.882,881,1,2025-05-20 13:45:00+00:00,sr_fib_confluence,1.12447,0.0,0.0634,tp_sl,LOSS,SELL,1.12619,1.7424242424242187,1.12271,1.7772727272726403
False,,885,24,2025-05-20 14:45:00+00:00,xs_momentum,1.1269,0.0,0.0555,tp_sl,WIN,BUY,1.12437,2.2418879056046697,1.12949,1.372
False,,950,1,2025-05-21 07:00:00+00:00,htf_false_breakout,1.13186,0.0,0.0613,signal_reverse,LOSS,SELL,1.1369,1.066,1.12671,1.066
False,,956,3,2025-05-21 08:30:00+00:00,session_time_bias,1.13187,0.0,0.0613,signal_reverse,LOSS,SELL,1.13362,1.292,1.12976,1.292
False,,964,1,2025-05-21 10:30:00+00:00,session_time_bias,1.13519,0.0,0.0551,tp_sl,WIN,SELL,1.13715,1.6666666666668595,1.13282,1.2
False,,968,4,2025-05-21 11:30:00+00:00,trendline_sweep,1.1327,0.0,0.0551,tp_sl,WIN,SELL,1.1384,4.830508474576304,1.12688,2.956
False,,974,3,2025-05-21 13:00:00+00:00,trendline_sweep,1.13259,0.0,0.0527,tp_sl,LOSS,SELL,1.13491,1.9537815126051532,1.13022,1.9928571428571182
False,,979,8,2025-05-21 14:15:00+00:00,orb_trap,1.13355,0.0,0.0486,signal_reverse,LOSS,SELL,1.13685,0.555,1.13018,0.555
True,,1047,1,2025-05-22 07:15:00+00:00,dt_bb_rsi_mr,1.13095,0.0,0.0663,tp_sl,WIN,BUY,1.12997,0.9999999999999806,1.13213,1.2000000000000672
False,,1051,1,2025-05-22 08:15:00+00:00,session_time_bias,1.13241,0.0,0.0546,tp_sl,WIN,SELL,1.1344,1.6666666666667629,1.13003,2.000000000000041
False,,1054,7,2025-05-22 09:00:00+00:00,session_time_bias,1.1299,0.0,0.0528,tp_sl,WIN,SELL,1.13268,2.256097560975587,1.12657,1.624
False,,1064,3,2025-05-22 11:30:00+00:00,session_time_bias,1.13057,0.0,0.0596,tp_sl,WIN,SELL,1.13301,2.2400611620795186,1.12763,1.613
False,,1071,2,2025-05-22 13:15:00+00:00,session_time_bias,1.12962,0.0,0.0532,tp_sl,WIN,SELL,1.13228,2.252824858757143,1.12643,1.622
False,,1075,1,2025-05-22 14:15:00+00:00,dt_bb_rsi_mr,1.12906,0.0,0.051,signal_reverse,LOSS,BUY,1.12685,1.143,1.13132,1.143
False,,1078,11,2025-05-22 15:00:00+00:00,xs_momentum,1.12721,0.0,0.049,tp_sl,WIN,SELL,1.13009,2.2526041666666785,1.12427,1.379
False,,1147,5,2025-05-23 08:15:00+00:00,session_time_bias,1.13353,0.0,0.0677,tp_sl,LOSS,SELL,1.13512,1.666666666666483,1.13161,1.9999999999999185
False,,1155,3,2025-05-23 10:15:00+00:00,session_time_bias,1.13468,0.0,0.065,tp_sl,LOSS,SELL,1.13691,2.2333333333333094,1.132,2.6800000000000157
False,,1161,1,2025-05-23 11:45:00+00:00,sr_fib_confluence,1.13221,0.0,0.0401,signal_reverse,WIN,BUY,1.12892,2.0370370370369497,1.13558,0.154
False,,1165,1,2025-05-23 12:45:00+00:00,session_time_bias,1.13322,0.0,0.0355,tp_sl,WIN,SELL,1.13735,2.2540983606557017,1.12827,1.623
False,,1168,1,2025-05-23 13:30:00+00:00,sr_fib_confluence,1.13276,0.0,0.0341,tp_sl,WIN,SELL,1.13597,1.7436594202899345,1.12948,1.067
False,1.733,1171,14,2025-05-23 14:15:00+00:00,sr_fib_confluence,1.1334,0.0,0.033,tp_sl,LOSS,SELL,1.13661,1.6885964912280302,1.13012,1.7223684210526375
False,,1240,5,2025-05-26 07:30:00+00:00,session_time_bias,1.13948,0.0,0.0722,tp_sl,WIN,SELL,1.14098,1.675925925925803,1.13767,1.207
False,,1247,15,2025-05-26 09:15:00+00:00,session_time_bias,1.13799,0.0,0.0714,tp_sl,WIN,SELL,1.13949,1.65750915750928,1.13617,1.193
False,,1264,13,2025-05-26 13:30:00+00:00,xs_momentum,1.13776,0.0,0.0784,signal_reverse,LOSS,SELL,1.13909,0.757,1.1364,0.757
False,1.85,1334,1,2025-05-27 07:00:00+00:00,dt_bb_rsi_mr,1.13667,0.0,0.0722,tp_sl,LOSS,BUY,1.13506,1.796296296296222,1.13832,1.832222222222235
False,2.0,1337,17,2025-05-27 07:45:00+00:00,session_time_bias,1.13397,0.0,0.0613,tp_sl,LOSS,SELL,1.13574,1.6666666666666927,1.13186,1.9999999999999054
False,,1356,1,2025-05-27 12:30:00+00:00,sr_fib_confluence,1.13644,0.0,0.0677,signal_reverse,LOSS,SELL,1.13765,0.396,1.13522,0.396
False,,1359,1,2025-05-27 13:15:00+00:00,sr_fib_confluence,1.13693,0.0,0.0675,tp_sl,LOSS,BUY,1.13554,1.496415770609333,1.13835,1.526344086021644
False,,1362,1,2025-05-27 14:00:00+00:00,intraday_seasonality,1.13583,0.0,0.0609,signal_reverse,LOSS,BUY,1.13398,1.675,1.13772,1.675
False,,1365,3,2025-05-27 14:45:00+00:00,adx_trend_continuation,1.13402,0.0,0.0592,tp_sl,WIN,SELL,1.1387,4.418238993710729,1.12924,2.704
False,,1373,14,2025-05-27 16:45:00+00:00,xs_momentum,1.1331,0.0,0.0657,tp_sl,LOSS,SELL,1.13485,1.7156862745097237,1.13132,1.749999999999927
False,,1432,1,2025-05-28 07:30:00+00:00,sr_fib_confluence,1.13257,0.0,0.0677,signal_reverse,LOSS,BUY,1.13137,0.25,1.1338,0.25
False,,1435,1,2025-05-28 08:15:00+00:00,session_time_bias,1.13194,0.0,0.0684,signal_reverse,LOSS,SELL,1.13408,1.389,1.12938,1.389
False,1.821,1438,10,2025-05-28 09:00:00+00:00,sr_fib_confluence,1.13352,0.0,0.0684,tp_sl,LOSS,BUY,1.13207,1.517543859649014,1.13499,1.5478947368420317
False,,1450,3,2025-05-28 12:00:00+00:00,sr_fib_confluence,1.13109,0.0,0.0707,tp_sl,WIN,SELL,1.13264,1.6847826086955873,1.1295,1.031
False,,1455,2,2025-05-28 13:15:00+00:00,session_time_bias,1.12983,0.0,0.0615,tp_sl,LOSS,SELL,1.13212,2.2467320261437065,1.12708,2.6960784313725785
False,,1459,1,2025-05-28 14:15:00+00:00,sr_fib_confluence,1.13197,0.0,0.0576,tp_sl,WIN,SELL,1.13377,1.6513761467890127,1.13013,1.6844036697247236
False,,1462,8,2025-05-28 15:00:00+00:00,xs_momentum,1.12973,0.0,0.0527,tp_sl,WIN,SELL,1.13239,2.2408963585435435,1.12701,1.371
False,,1526,4,2025-05-29 07:00:00+00:00,sr_fib_confluence,1.12797,0.0,0.058,tp_sl,LOSS,BUY,1.1263,1.4955357142857975,1.12968,1.5254464285715292
False,,1532,6,2025-05-29 08:30:00+00:00,sr_fib_confluence,1.12696,0.0,0.0602,tp_sl,WIN,BUY,1.12535,1.496913580247057,1.12861,1.5268518518518626
False,,1540,3,2025-05-29 10:30:00+00:00,session_time_bias,1.12874,0.0,0.0644,tp_sl,WIN,SELL,1.131,2.2442244224422168,1.12601,1.616
False,,1545,1,2025-05-29 11:45:00+00:00,session_time_bias,1.12705,0.0,0.0644,signal_reverse,LOSS,SELL,1.12873,2.515,1.12502,2.515
False,,1548,1,2025-05-29 12:30:00+00:00,xs_momentum,1.13271,0.0,0.0512,tp_sl,WIN,BUY,1.12984,2.25721784776913,1.13563,2.3023622047245262
False,,1551,3,2025-05-29 13:15:00+00:00,xs_momentum,1.13553,0.0,0.0442,tp_sl,WIN,BUY,1.13317,1.6607981220658183,1.13794,1.016
False,,1557,5,2025-05-29 14:45:00+00:00,xs_momentum,1.13506,0.0,0.0436,tp_sl,WIN,BUY,1.13265,1.6724537037037122,1.13752,1.7059027777778357
False,,1564,13,2025-05-29 16:30:00+00:00,xs_momentum,1.13769,0.0,0.0519,signal_reverse,LOSS,BUY,1.1348,0.988,1.14064,0.988
False,,1622,4,2025-05-30 07:00:00+00:00,sr_fib_confluence,1.13336,0.0,0.0691,tp_sl,WIN,SELL,1.13507,1.82624113475169,1.1316,1.118
False,2.01,1629,12,2025-05-30 08:45:00+00:00,session_time_bias,1.13234,0.0,0.0619,tp_sl,LOSS,SELL,1.1341,1.6746031746029375,1.13024,2.009523809523652
False,1.875,1643,3,2025-05-30 12:15:00+00:00,xs_momentum,1.13505,0.0,0.0602,tp_sl,LOSS,BUY,1.13325,1.6666666666666887,1.13688,1.6999999999999527
False,2.256,1648,4,2025-05-30 13:30:00+00:00,session_time_bias,1.13228,0.0,0.0498,tp_sl,LOSS,SELL,1.13509,2.2354497354497536,1.1289,2.6825396825396335
True,,1654,2,2025-05-30 15:00:00+00:00,dt_bb_rsi_mr,1.13502,0.0,0.0439,signal_reverse,WIN,SELL,1.13586,0.5928030303032067,1.134,0.276
False,,1658,13,2025-05-30 16:00:00+00:00,sr_fib_confluence,1.13529,0.0,0.0496,tp_sl,WIN,BUY,1.13296,1.7222222222223202,1.13766,1.054
False,,1718,1,2025-06-02 07:00:00+00:00,post_news_vol,1.14121,0.0,0.0747,tp_sl,WIN,BUY,1.13806,3.6111111111110326,1.14441,2.21
False,,1723,10,2025-06-02 08:15:00+00:00,orb_trap,1.14152,0.0,0.065,signal_reverse,LOSS,SELL,1.14429,0.44,1.13868,0.44
False,,1737,2,2025-06-02 11:45:00+00:00,lin_reg_channel,1.14149,0.0,0.0657,tp_sl,WIN,BUY,1.13968,1.8181818181818423,1.14332,1.113
False,,1741,1,2025-06-02 12:45:00+00:00,session_time_bias,1.14177,0.0,0.0657,tp_sl,WIN,SELL,1.14342,1.6666666666665952,1.1398,1.2
False,,1746,9,2025-06-02 14:00:00+00:00,london_ny_swing,1.14421,0.0,0.0527,tp_sl,LOSS,BUY,1.14124,2.499999999999958,1.14725,2.549999999999856
False,,1814,1,2025-06-03 07:00:00+00:00,sr_fib_confluence,1.14253,0.0,0.0756,tp_sl,WIN,SELL,1.1441,1.8313953488373305,1.14092,1.121
False,,1817,2,2025-06-03 07:45:00+00:00,session_time_bias,1.14152,0.0,0.0707,tp_sl,WIN,SELL,1.14304,1.6576086956521723,1.13969,1.193
False,,1825,2,2025-06-03 09:45:00+00:00,session_time_bias,1.14109,0.0,0.0714,tp_sl,WIN,SELL,1.14261,1.666666666666849,1.13927,1.2
False,,1829,4,2025-06-03 10:45:00+00:00,session_time_bias,1.13972,0.0,0.0663,tp_sl,WIN,SELL,1.14192,2.253401360544253,1.13706,1.622
False,,1836,5,2025-06-03 12:30:00+00:00,xs_momentum,1.13806,0.0,0.0663,tp_sl,WIN,SELL,1.13975,1.726190476190456,1.13633,1.7607142857143332
False,,1843,2,2025-06-03 14:15:00+00:00,wick_imbalance_reversion,1.13869,0.0,0.0546,signal_reverse,LOSS,BUY,1.1361,0.535,1.14134,0.535
False,,1847,6,2025-06-03 15:15:00+00:00,xs_momentum,1.13774,0.0,0.056,tp_sl,WIN,SELL,1.14025,2.2470238095238595,1.13517,1.375
False,,1910,1,2025-06-04 07:00:00+00:00,wick_imbalance_reversion,1.1384,0.0,0.0783,tp_sl,WIN,BUY,1.13653,2.2590361445781313,1.14032,1.383
False,,1913,2,2025-06-04 07:45:00+00:00,session_time_bias,1.13861,0.0,0.0747,tp_sl,LOSS,SELL,1.14006,1.666666666666866,1.13687,2.000000000000086
False,,1917,1,2025-06-04 08:45:00+00:00,session_time_bias,1.1398,0.0,0.0747,signal_reverse,WIN,SELL,1.14176,2.260536398467439,1.13744,0.954
False,,1920,5,2025-06-04 09:30:00+00:00,session_time_bias,1.13828,0.0,0.0747,tp_sl,WIN,SELL,1.14024,2.2413793103449637,1.13594,1.614
False,,1927,1,2025-06-04 11:15:00+00:00,session_time_bias,1.13824,0.0,0.0823,tp_sl,WIN,SELL,1.14003,2.2573839662448987,1.1361,1.625
False,,1933,4,2025-06-04 12:45:00+00:00,post_news_vol,1.14101,0.0,0.067,tp_sl,WIN,BUY,1.13685,4.295532646048323,1.14526,2.629
False,,1939,1,2025-06-04 14:15:00+00:00,dt_bb_rsi_mr,1.1415,0.0,0.0555,signal_reverse,LOSS,SELL,1.14354,1.615,1.13941,1.615
False,,1945,5,2025-06-04 15:45:00+00:00,xs_momentum,1.14238,0.0,0.0541,tp_sl,WIN,BUY,1.13976,2.262931034482844,1.14506,1.385
False,,2008,5,2025-06-05 07:30:00+00:00,session_time_bias,1.14175,0.0,0.0802,tp_sl,WIN,SELL,1.14356,2.2427983539093552,1.13957,1.615
False,,2015,1,2025-06-05 09:15:00+00:00,session_time_bias,1.14184,0.0,0.0793,tp_sl,WIN,SELL,1.14369,2.2459349593496847,1.13963,1.617
False,,2020,2,2025-06-05 10:30:00+00:00,session_time_bias,1.14255,0.0,0.0793,tp_sl,WIN,SELL,1.1439,1.6361788617887763,1.14094,1.178
False,,2024,2,2025-06-05 11:30:00+00:00,session_time_bias,1.14206,0.0,0.0793,tp_sl,WIN,SELL,1.1439,2.2459349593496847,1.13984,1.617
False,,2028,1,2025-06-05 12:30:00+00:00,intraday_seasonality,1.14416,0.0,0.0637,tp_sl,WIN,BUY,1.14247,1.6584967320261244,1.14589,1.6916666666667122
False,,2032,4,2025-06-05 13:30:00+00:00,session_time_bias,1.14838,0.0,0.041,tp_sl,WIN,SELL,1.15092,1.6612200435729834,1.14533,1.196
False,,2041,13,2025-06-05 15:45:00+00:00,london_fix_reversal,1.14398,0.0,0.0439,tp_sl,LOSS,BUY,1.14219,1.2529137529138865,1.14581,1.277972027972093
True,,2104,1,2025-06-06 07:30:00+00:00,dt_bb_rsi_mr,1.14292,0.0,0.0878,signal_reverse,LOSS,BUY,1.14219,0.959,1.14381,0.959
False,,2108,1,2025-06-06 08:30:00+00:00,session_time_bias,1.14237,0.0,0.0878,tp_sl,WIN,SELL,1.14404,2.2522522522523043,1.14037,1.622
False,,2112,2,2025-06-06 09:30:00+00:00,orb_trap,1.14207,0.0,0.0855,signal_reverse,LOSS,BUY,1.14018,0.197,1.144,0.197
False,,2116,1,2025-06-06 10:30:00+00:00,dt_sr_channel_reversal,1.1422,0.0,0.0915,signal_reverse,LOSS,BUY,1.14113,0.408,1.14328,0.408
False,,2119,1,2025-06-06 11:15:00+00:00,dt_sr_channel_reversal,1.14213,0.0,0.097,signal_reverse,LOSS,BUY,1.14113,0.672,1.14316,0.672
False,,2122,1,2025-06-06 12:00:00+00:00,session_time_bias,1.14054,0.0,0.0802,tp_sl,WIN,SELL,1.14189,1.6666666666666203,1.13892,1.9999999999999443
False,,2125,1,2025-06-06 12:45:00+00:00,xs_momentum,1.1396,0.0,0.0575,tp_sl,WIN,SELL,1.14148,1.6592920353982932,1.13769,1.6924778761061803
False,,2130,2,2025-06-06 14:00:00+00:00,sr_fib_confluence,1.14035,0.0,0.0451,tp_sl,WIN,SELL,1.14323,2.0743405275779487,1.13741,1.269
False,,2134,23,2025-06-06 15:00:00+00:00,xs_momentum,1.13847,0.0,0.0436,signal_reverse,LOSS,SELL,1.14171,0.622,1.13516,0.622
False,2.583,2198,7,2025-06-09 07:00:00+00:00,trendline_sweep,1.142,0.0,0.0985,tp_sl,LOSS,SELL,1.14354,2.335858585858413,1.14042,2.3825757575757223
False,,2207,1,2025-06-09 09:15:00+00:00,session_time_bias,1.14336,0.0,0.0813,tp_sl,WIN,SELL,1.14516,2.2500000000000298,1.1412,1.62
False,,2210,2,2025-06-09 10:00:00+00:00,lin_reg_channel,1.14281,0.0,0.0833,tp_sl,LOSS,BUY,1.14165,1.495726495726331,1.144,1.5256410256407722
False,,2215,1,2025-06-09 11:15:00+00:00,trendline_sweep,1.14153,0.0,0.0833,tp_sl,WIN,SELL,1.14488,4.3055555555558644,1.1381,2.635
False,,2218,2,2025-06-09 12:00:00+00:00,session_time_bias,1.1408,0.0,0.0756,tp_sl,WIN,SELL,1.14223,1.666666666666483,1.13908,1.2
False,2.336,2222,7,2025-06-09 13:00:00+00:00,xs_momentum,1.13944,0.0,0.0697,tp_sl,LOSS,SELL,1.14146,2.2499999999999374,1.13737,2.2949999999998125
False,,2231,1,2025-06-09 15:15:00+00:00,sr_fib_confluence,1.14182,0.0,0.0721,signal_reverse,LOSS,SELL,1.14313,0.753,1.14048,0.753
False,,2234,8,2025-06-09 16:00:00+00:00,sr_fib_confluence,1.14166,0.0,0.0788,tp_sl,WIN,BUY,1.14052,1.3431372549018783,1.14282,1.3699999999997539
False,4.82,2294,16,2025-06-10 07:00:00+00:00,trendline_sweep,1.13776,0.0,0.0631,tp_sl,LOSS,SELL,1.14258,4.6844660194175525,1.13283,4.778155339805847
False,,2312,1,2025-06-10 11:30:00+00:00,dt_sr_channel_reversal,1.14258,0.0,0.0677,tp_sl,LOSS,SELL,1.14396,1.432291666666798,1.14118,1.4609375000002034
False,,2315,2,2025-06-10 12:15:00+00:00,session_time_bias,1.14264,0.0,0.0677,signal_reverse,LOSS,SELL,1.14482,1.49,1.14003,1.49
False,,2319,3,2025-06-10 13:15:00+00:00,xs_momentum,1.14461,0.0,0.0628,tp_sl,LOSS,BUY,1.14295,1.6666666666667052,1.14631,1.7000000000000348
False,,2324,2,2025-06-10 14:30:00+00:00,dual_sr_bounce,1.14323,0.0,0.0647,tp_sl,LOSS,BUY,1.14178,1.494845360824692,1.14471,1.5247422680410165
False,,2329,1,2025-06-10 15:45:00+00:00,london_fix_reversal,1.14224,0.0,0.0682,signal_reverse,LOSS,BUY,1.14108,0.452,1.14342,0.452
False,,2332,5,2025-06-10 16:30:00+00:00,london_fix_reversal,1.1421,0.0,0.0753,tp_sl,WIN,BUY,1.14098,1.2546816479400615,1.14324,0.768
False,,2397,2,2025-06-11 08:45:00+00:00,sr_fib_confluence,1.14315,0.0,0.0747,tp_sl,WIN,BUY,1.1416,1.7816091954022302,1.14474,1.09
False,,2401,10,2025-06-11 09:45:00+00:00,sr_fib_confluence,1.14355,0.0,0.0747,tp_sl,WIN,BUY,1.14228,1.4655172413792128,1.14486,1.4948275862068123
False,,2414,4,2025-06-11 13:00:00+00:00,post_news_vol,1.14698,0.0,0.0502,tp_sl,WIN,BUY,1.14077,4.966666666666697,1.15332,3.04
False,,2420,17,2025-06-11 14:30:00+00:00,xs_momentum,1.14823,0.0,0.049,tp_sl,WIN,BUY,1.14535,2.2526041666666785,1.15117,1.379
False,2.716,2488,1,2025-06-12 07:30:00+00:00,session_time_bias,1.15064,0.0,0.0739,tp_sl,LOSS,SELL,1.15263,2.2632575757575157,1.14825,2.7159090909089683
False,,2491,2,2025-06-12 08:15:00+00:00,post_news_vol,1.15358,0.0,0.067,tp_sl,WIN,BUY,1.14965,4.046391752577274,1.15758,2.476
False,,2495,1,2025-06-12 09:15:00+00:00,session_time_bias,1.15569,0.0,0.0591,tp_sl,LOSS,SELL,1.15753,1.666666666666685,1.15349,1.9999999999999816
False,,2499,1,2025-06-12 10:15:00+00:00,post_news_vol,1.15909,0.0,0.0485,tp_sl,WIN,BUY,1.15398,3.8184079601989986,1.16431,2.337
False,,2504,1,2025-06-12 11:30:00+00:00,wick_imbalance_reversion,1.15854,0.0,0.0445,signal_reverse,LOSS,SELL,1.16144,0.788,1.15557,0.788
False,,2507,1,2025-06-12 12:15:00+00:00,intraday_seasonality,1.15966,0.0,0.0471,tp_sl,WIN,BUY,1.15656,2.2524154589371514,1.16284,1.378
False,,2510,1,2025-06-12 13:00:00+00:00,wick_imbalance_reversion,1.16004,0.0,0.0397,signal_reverse,LOSS,SELL,1.16319,0.174,1.15682,0.174
