pair,onset,side,z,d1_close,entry_ts,entry_price,entry_ny_hour,entry_delay_days,exit5_ts,exit10_ts,h_cal5,h_cal10,mfe5,block,year
AUD_CAD,2016-02-22,S,2.576805328579621,0.99015,2016-02-23 00:00:00+00:00,0.99109,19,0,2016-03-01 00:00:00+00:00,2016-03-08 00:00:00+00:00,7.0,14.0,294.2,2016-B04,2016
AUD_CAD,2016-03-03,S,2.1764136382284245,0.98512,2016-03-04 00:00:00+00:00,0.98567,19,0,2016-03-11 00:00:00+00:00,2016-03-17 23:00:00+00:00,7.0,13.958333333333334,10.100000000000664,2016-B05,2016
AUD_CAD,2016-04-14,S,2.544420394913214,0.98791,2016-04-14 23:00:00+00:00,0.9875,19,0,2016-04-21 23:00:00+00:00,2016-04-28 23:00:00+00:00,7.0,14.0,36.10000000000002,2016-B08,2016
AUD_CAD,2016-09-23,S,2.748815057881083,1.00328,2016-09-25 23:00:00+00:00,1.00132,19,2,2016-10-02 23:00:00+00:00,2016-10-09 23:00:00+00:00,7.0,14.0,11.200000000000099,2016-B19,2016
AUD_CAD,2016-10-14,S,2.196866748953353,1.0004,2016-10-16 23:00:00+00:00,0.9982,19,2,2016-10-23 23:00:00+00:00,2016-10-30 23:00:00+00:00,7.0,14.0,4.100000000000215,2016-B21,2016
AUD_CAD,2017-02-22,S,2.028037983243492,1.01346,2017-02-23 00:00:00+00:00,1.01052,19,0,2017-03-02 00:00:00+00:00,2017-03-09 00:00:00+00:00,7.0,14.0,83.3000000000017,2017-B04,2017
AUD_CAD,2017-02-28,S,2.082101327057919,1.01794,2017-03-01 00:00:00+00:00,1.02006,19,0,2017-03-08 00:00:00+00:00,2017-03-14 23:00:00+00:00,7.0,13.958333333333334,97.59999999999991,2017-B05,2017
AUD_CAD,2017-03-20,S,2.2120594347075575,1.03204,2017-03-20 23:00:00+00:00,1.03095,19,0,2017-03-27 23:00:00+00:00,2017-04-03 23:00:00+00:00,7.0,14.0,154.09999999999923,2017-B06,2017
AUD_CAD,2017-04-24,S,2.343132819797663,1.02153,2017-04-24 23:00:00+00:00,1.02407,19,0,2017-05-01 23:00:00+00:00,2017-05-08 23:00:00+00:00,7.0,14.0,122.2000000000012,2017-B09,2017
AUD_CAD,2017-07-04,L,-2.623458718662252,0.98266,2017-07-04 23:00:00+00:00,0.98436,19,0,2017-07-11 23:00:00+00:00,2017-07-18 23:00:00+00:00,7.0,14.0,32.49999999999975,2017-B14,2017
AUD_CAD,2017-07-12,L,-2.2086326947866386,0.97864,2017-07-12 23:00:00+00:00,0.97903,19,0,2017-07-19 23:00:00+00:00,2017-07-26 23:00:00+00:00,7.0,14.0,247.80000000000135,2017-B14,2017
AUD_CAD,2017-09-06,L,-3.0510366977932337,0.9778,2017-09-06 23:00:00+00:00,0.9798,19,0,2017-09-13 23:00:00+00:00,2017-09-20 23:00:00+00:00,7.0,14.0,19.000000000000128,2017-B18,2017
AUD_CAD,2017-09-21,L,-2.3968760088481726,0.97765,2017-09-21 23:00:00+00:00,0.97734,19,0,2017-09-28 23:00:00+00:00,2017-10-05 23:00:00+00:00,7.0,14.0,66.8000000000002,2017-B19,2017
AUD_CAD,2017-09-26,L,-2.8104464780562775,0.9734,2017-09-26 23:00:00+00:00,0.97386,19,0,2017-10-03 23:00:00+00:00,2017-10-10 23:00:00+00:00,7.0,14.0,85.20000000000083,2017-B20,2017
AUD_CAD,2017-10-05,L,-2.066971068477288,0.97935,2017-10-05 23:00:00+00:00,0.97923,19,0,2017-10-12 23:00:00+00:00,2017-10-19 23:00:00+00:00,7.0,14.0,5.499999999999394,2017-B20,2017
AUD_CAD,2017-10-18,L,-2.094426202317451,0.97805,2017-10-18 23:00:00+00:00,0.97768,19,0,2017-10-25 23:00:00+00:00,2017-11-01 23:00:00+00:00,7.0,14.0,106.50000000000048,2017-B21,2017
AUD_CAD,2017-11-03,L,-2.902916450882632,0.9757,2017-11-06 00:00:00+00:00,0.976,19,2,2017-11-13 00:00:00+00:00,2017-11-20 00:00:00+00:00,7.0,14.0,30.600000000000627,2017-B22,2017
AUD_CAD,2018-01-05,L,-2.1809784808976267,0.9756,2018-01-08 00:00:00+00:00,0.97417,19,2,2018-01-15 00:00:00+00:00,2018-01-22 00:00:00+00:00,7.0,14.0,166.80000000000027,2018-B01,2018
AUD_CAD,2018-03-05,S,2.2693781002529354,1.00645,2018-03-06 00:00:00+00:00,1.0087,19,0,2018-03-12 23:00:00+00:00,2018-03-19 23:00:00+00:00,6.958333333333333,13.958333333333334,79.499999999999,2018-B05,2018
AUD_CAD,2018-07-26,L,-2.197702940434041,0.96433,2018-07-26 23:00:00+00:00,0.96462,19,0,2018-08-02 23:00:00+00:00,2018-08-09 23:00:00+00:00,7.0,14.0,62.39999999999912,2018-B15,2018
AUD_CAD,2018-07-30,L,-2.01311449698226,0.96544,2018-07-30 23:00:00+00:00,0.96508,19,0,2018-08-06 23:00:00+00:00,2018-08-13 23:00:00+00:00,7.0,14.0,57.79999999999896,2018-B16,2018
AUD_CAD,2018-08-01,L,-2.3340060367083186,0.96266,2018-08-01 23:00:00+00:00,0.96256,19,0,2018-08-08 23:00:00+00:00,2018-08-15 23:00:00+00:00,7.0,14.0,81.1000000000006,2018-B16,2018
AUD_CAD,2018-08-09,L,-2.3533420538343437,0.9621,2018-08-09 23:00:00+00:00,0.96178,19,0,2018-08-16 23:00:00+00:00,2018-08-23 23:00:00+00:00,7.0,14.0,3.9000000000000146,2018-B16,2018
AUD_CAD,2018-08-22,L,-2.3283598829624927,0.95506,2018-08-22 23:00:00+00:00,0.95392,19,0,2018-08-29 23:00:00+00:00,2018-09-05 23:00:00+00:00,7.0,14.0,25.399999999999867,2018-B17,2018
AUD_CAD,2018-11-02,L,-2.0312849097244055,0.94286,2018-11-05 00:00:00+00:00,0.94327,19,2,2018-11-12 00:00:00+00:00,2018-11-19 00:00:00+00:00,7.0,14.0,135.99999999999946,2018-B22,2018
AUD_CAD,2019-02-06,L,-2.4715165158245913,0.93872,2019-02-07 00:00:00+00:00,0.93859,19,0,2019-02-14 00:00:00+00:00,2019-02-21 00:00:00+00:00,7.0,14.0,68.19999999999936,2019-B03,2019
AUD_CAD,2019-02-08,L,-2.0302092529797826,0.9407,2019-02-11 00:00:00+00:00,0.94248,19,2,2019-02-18 00:00:00+00:00,2019-02-25 00:00:00+00:00,7.0,14.0,46.800000000000175,2019-B03,2019
AUD_CAD,2019-02-22,L,-2.0633002851785034,0.93585,2019-02-25 00:00:00+00:00,0.94025,19,2,2019-03-04 00:00:00+00:00,2019-03-10 23:00:00+00:00,7.0,13.958333333333334,72.99999999999973,2019-B04,2019
AUD_CAD,2019-02-28,L,-2.3429487244170497,0.93425,2019-03-01 00:00:00+00:00,0.934,19,0,2019-03-08 00:00:00+00:00,2019-03-14 23:00:00+00:00,7.0,13.958333333333334,138.49999999999918,2019-B05,2019
AUD_CAD,2019-05-13,L,-2.045091390491355,0.9358,2019-05-13 23:00:00+00:00,0.93605,19,0,2019-05-20 23:00:00+00:00,2019-05-27 23:00:00+00:00,7.0,14.0,13.199999999999878,2019-B10,2019
AUD_CAD,2019-06-10,L,-2.2188796173061007,0.9232,2019-06-10 23:00:00+00:00,0.92336,19,0,2019-06-17 23:00:00+00:00,2019-06-24 23:00:00+00:00,7.0,14.0,21.30000000000076,2019-B12,2019
AUD_CAD,2019-06-13,L,-2.1892481390743006,0.92145,2019-06-13 23:00:00+00:00,0.92105,19,0,2019-06-20 23:00:00+00:00,2019-06-27 23:00:00+00:00,7.0,14.0,19.399999999999416,2019-B12,2019
AUD_CAD,2019-07-01,L,-2.149885662257032,0.9147,2019-07-01 23:00:00+00:00,0.91478,19,0,2019-07-08 23:00:00+00:00,2019-07-15 23:00:00+00:00,7.0,14.0,57.300000000000125,2019-B14,2019
AUD_CAD,2019-07-05,L,-2.2622673406113476,0.9126,2019-07-07 23:00:00+00:00,0.91295,19,2,2019-07-14 23:00:00+00:00,2019-07-21 23:00:00+00:00,7.0,14.0,27.599999999999845,2019-B14,2019
AUD_CAD,2019-07-16,L,-2.097064045821336,0.9177,2019-07-16 23:00:00+00:00,0.91811,19,0,2019-07-23 23:00:00+00:00,2019-07-30 23:00:00+00:00,7.0,14.0,66.10000000000005,2019-B15,2019
AUD_CAD,2019-07-19,L,-2.0984293651833403,0.91945,2019-07-21 23:00:00+00:00,0.91938,19,2,2019-07-28 23:00:00+00:00,2019-08-04 23:00:00+00:00,7.0,14.0,53.40000000000011,2019-B15,2019
AUD_CAD,2019-07-23,L,-2.2257420771783627,0.91965,2019-07-23 23:00:00+00:00,0.91915,19,0,2019-07-30 23:00:00+00:00,2019-08-06 23:00:00+00:00,7.0,14.0,0.8999999999992347,2019-B15,2019
AUD_CAD,2019-12-04,L,-2.521925863138585,0.9038,2019-12-05 00:00:00+00:00,0.90164,19,0,2019-12-12 00:00:00+00:00,2019-12-19 00:00:00+00:00,7.0,14.0,59.9000000000005,2019-B25,2019
AUD_CAD,2019-12-13,L,-2.2156150520351554,0.9051,2019-12-16 00:00:00+00:00,0.90624,19,2,2019-12-23 00:00:00+00:00,2020-01-03 00:00:00+00:00,7.0,18.0,34.19999999999978,2019-B25,2019
AUD_CAD,2020-01-03,L,-2.02451120670533,0.90315,2020-01-06 00:00:00+00:00,0.90245,19,2,2020-01-13 00:00:00+00:00,2020-01-20 00:00:00+00:00,7.0,14.0,1.2000000000000899,2020-B01,2020
AUD_CAD,2020-02-06,L,-2.2517703978560433,0.89395,2020-02-07 00:00:00+00:00,0.89321,19,0,2020-02-14 00:00:00+00:00,2020-02-21 00:00:00+00:00,7.0,14.0,22.000000000000906,2020-B03,2020
AUD_CAD,2020-03-12,L,-3.222816171764496,0.86825,2020-03-12 23:00:00+00:00,0.87495,19,0,2020-03-19 23:00:00+00:00,2020-03-26 23:00:00+00:00,7.0,14.0,61.09999999999948,2020-B06,2020
AUD_CAD,2020-04-02,L,-2.1613928309294796,0.8563,2020-04-02 23:00:00+00:00,0.8569,19,0,2020-04-09 23:00:00+00:00,2020-04-16 23:00:00+00:00,7.0,14.0,308.69999999999953,2020-B07,2020
AUD_CAD,2020-06-29,S,2.016388905581148,0.93763,2020-06-29 23:00:00+00:00,0.93845,19,0,2020-07-06 23:00:00+00:00,2020-07-13 23:00:00+00:00,7.0,14.0,36.19999999999956,2020-B14,2020
AUD_CAD,2020-10-21,S,2.030515707063232,0.9353,2020-10-21 23:00:00+00:00,0.93451,19,0,2020-10-28 23:00:00+00:00,2020-11-05 00:00:00+00:00,7.0,14.041666666666666,17.599999999999838,2020-B22,2020
AUD_CAD,2020-10-23,S,2.044652092494083,0.9363,2020-10-25 23:00:00+00:00,0.93759,19,2,2020-11-02 00:00:00+00:00,2020-11-09 00:00:00+00:00,7.041666666666667,14.041666666666666,45.89999999999983,2020-B22,2020
AUD_CAD,2020-11-03,S,2.1810549741956544,0.94045,2020-11-04 00:00:00+00:00,0.9402,19,0,2020-11-11 00:00:00+00:00,2020-11-18 00:00:00+00:00,7.0,14.0,46.800000000000175,2020-B23,2020
AUD_CAD,2021-02-04,S,2.0358160237342178,0.97467,2021-02-05 00:00:00+00:00,0.97454,19,0,2021-02-12 00:00:00+00:00,2021-02-17 00:00:00+00:00,7.0,12.0,24.399999999999977,2021-B03,2021
AUD_CAD,2021-03-09,S,2.3222652839898896,0.9755,2021-03-10 00:00:00+00:00,0.9741875000000001,19,0,2021-03-16 23:00:00+00:00,2021-03-23 23:00:00+00:00,6.958333333333333,13.958333333333334,118.8750000000005,2021-B05,2021
AUD_CAD,2021-05-21,L,-2.2805168844455834,0.9325166,2021-05-24 23:00:00+00:00,0.9339319,19,3,2021-05-31 23:00:00+00:00,2021-06-07 23:00:00+00:00,7.0,14.0,69.69699999999968,2021-B10,2021
AUD_CAD,2021-05-27,L,-2.157028075265595,0.9341565,2021-05-27 23:00:00+00:00,0.93452,19,0,2021-06-03 23:00:00+00:00,2021-06-10 23:00:00+00:00,7.0,14.0,27.409999999999933,2021-B11,2021
AUD_CAD,2021-06-02,L,-2.1785308668043006,0.9325,2021-06-02 23:00:00+00:00,0.93238,19,0,2021-06-09 23:00:00+00:00,2021-06-16 23:00:00+00:00,7.0,14.0,62.98700000000101,2021-B11,2021
AUD_CAD,2021-06-17,L,-2.0280694910206063,0.9331584999999999,2021-06-17 23:00:00+00:00,0.9329028999999999,19,0,2021-06-24 23:00:00+00:00,2021-07-01 23:00:00+00:00,7.0,14.0,31.389000000001666,2021-B12,2021
AUD_CAD,2021-06-29,L,-2.0220671205395324,0.9311,2021-06-29 23:00:00+00:00,0.931442,19,0,2021-07-06 23:00:00+00:00,2021-07-13 23:00:00+00:00,7.0,14.0,62.845999999999734,2021-B13,2021
AUD_CAD,2021-07-08,L,-2.024284499621068,0.931244,2021-07-08 23:00:00+00:00,0.9313240999999999,19,0,2021-07-15 23:00:00+00:00,2021-07-22 23:00:00+00:00,7.0,14.0,62.6480000000007,2021-B14,2021
AUD_CAD,2021-12-16,L,-2.1111708477877777,0.9174124,2021-12-17 00:00:00+00:00,0.91746,19,0,2021-12-24 00:00:00+00:00,2021-12-31 00:00:00+00:00,7.0,14.0,113.33999999999955,2021-B25,2021
NZD_CAD,2014-09-10,L,-2.2882474552814918,0.89758,2014-09-10 23:00:00+00:00,0.89761,19,0,2014-09-17 23:00:00+00:00,2014-09-24 23:00:00+00:00,7.0,14.0,78.19999999999938,2014-B19,2014
NZD_CAD,2014-09-16,L,-2.0070064091475825,0.89954,2014-09-16 23:00:00+00:00,0.89876,19,0,2014-09-23 23:00:00+00:00,2014-09-30 23:00:00+00:00,7.0,14.0,0.40000000000040004,2014-B19,2014
NZD_CAD,2014-09-23,L,-2.292803927631589,0.89176,2014-09-23 23:00:00+00:00,0.89412,19,0,2014-09-30 23:00:00+00:00,2014-10-07 23:00:00+00:00,7.0,14.0,21.299999999999653,2014-B20,2014
NZD_CAD,2014-10-23,L,-2.5005282589200752,0.87825,2014-10-23 23:00:00+00:00,0.87835,19,0,2014-10-30 23:00:00+00:00,2014-11-07 00:00:00+00:00,7.0,14.041666666666666,131.49999999999994,2014-B22,2014
NZD_CAD,2014-11-05,L,-2.624964315289071,0.87954,2014-11-06 00:00:00+00:00,0.87632,19,0,2014-11-13 00:00:00+00:00,2014-11-20 00:00:00+00:00,7.0,14.0,166.0000000000006,2014-B23,2014
NZD_CAD,2014-11-14,L,-2.209136183325619,0.89207,2014-11-17 00:00:00+00:00,0.89701,19,2,2014-11-24 00:00:00+00:00,2014-12-01 00:00:00+00:00,7.0,14.0,40.79999999999972,2014-B23,2014
NZD_CAD,2014-12-17,L,-2.449773975625655,0.89564,2014-12-18 00:00:00+00:00,0.89587,19,0,2014-12-26 03:00:00+00:00,2015-01-05 00:00:00+00:00,8.125,18.0,92.79999999999954,2014-B26,2014
NZD_CAD,2015-02-23,S,2.002944766168632,0.9456,2015-02-24 00:00:00+00:00,0.94656,19,0,2015-03-03 00:00:00+00:00,2015-03-09 23:00:00+00:00,7.0,13.958333333333334,129.49999999999906,2015-B05,2015
NZD_CAD,2015-03-16,S,2.185921072931765,0.94088,2015-03-16 23:00:00+00:00,0.94262,19,0,2015-03-23 23:00:00+00:00,2015-03-30 23:00:00+00:00,7.0,14.0,112.10000000000052,2015-B06,2015
NZD_CAD,2015-03-18,S,2.1970670726273958,0.93957,2015-03-18 23:00:00+00:00,0.9417,19,0,2015-03-25 23:00:00+00:00,2015-04-01 23:00:00+00:00,7.0,14.0,62.59999999999932,2015-B06,2015
NZD_CAD,2015-04-17,S,2.4597632957495827,0.93983,2015-04-19 23:00:00+00:00,0.94062,19,2,2015-04-26 23:00:00+00:00,2015-05-03 23:00:00+00:00,7.0,14.0,252.29999999999973,2015-B08,2015
NZD_CAD,2015-05-12,L,-2.0283726408067695,0.88334,2015-05-12 23:00:00+00:00,0.89034,19,0,2015-05-19 23:00:00+00:00,2015-05-26 23:00:00+00:00,7.0,14.0,139.00000000000023,2015-B10,2015
NZD_CAD,2015-06-18,L,-2.2028387548392314,0.84632,2015-06-18 23:00:00+00:00,0.84574,19,0,2015-06-25 23:00:00+00:00,2015-07-02 23:00:00+00:00,7.0,14.0,111.29999999999973,2015-B13,2015
NZD_CAD,2015-06-26,L,-2.1083020908992864,0.84135,2015-06-28 23:00:00+00:00,0.84231,19,2,2015-07-05 23:00:00+00:00,2015-07-12 23:00:00+00:00,7.0,14.0,94.40000000000003,2015-B13,2015
NZD_CAD,2015-07-03,L,-2.0854974556594374,0.84015,2015-07-05 23:00:00+00:00,0.84297,19,2,2015-07-12 23:00:00+00:00,2015-07-19 23:00:00+00:00,7.0,14.0,171.40000000000043,2015-B14,2015
NZD_CAD,2015-07-16,L,-2.1928543698315592,0.84438,2015-07-16 23:00:00+00:00,0.84549,19,0,2015-07-23 23:00:00+00:00,2015-07-30 23:00:00+00:00,7.0,14.0,239.90000000000066,2015-B15,2015
NZD_CAD,2015-07-30,L,-2.078600087924995,0.85811,2015-07-30 23:00:00+00:00,0.85906,19,0,2015-08-06 23:00:00+00:00,2015-08-13 23:00:00+00:00,7.0,14.0,95.89999999999986,2015-B16,2015
NZD_CAD,2015-08-05,L,-2.206514889858171,0.85768,2015-08-05 23:00:00+00:00,0.85931,19,0,2015-08-12 23:00:00+00:00,2015-08-19 23:00:00+00:00,7.0,14.0,115.29999999999929,2015-B16,2015
NZD_CAD,2015-08-10,L,-2.183712616966685,0.86038,2015-08-10 23:00:00+00:00,0.86025,19,0,2015-08-17 23:00:00+00:00,2015-08-24 23:00:00+00:00,7.0,14.0,23.600000000000286,2015-B17,2015
NZD_CAD,2015-08-24,L,-3.136071833977265,0.86005,2015-08-24 23:00:00+00:00,0.85852,19,0,2015-08-31 23:00:00+00:00,2015-09-07 23:00:00+00:00,7.0,14.0,105.1000000000002,2015-B18,2015
NZD_CAD,2015-10-13,L,-2.249239828518757,0.86583,2015-10-13 23:00:00+00:00,0.86501,19,0,2015-10-20 23:00:00+00:00,2015-10-27 23:00:00+00:00,7.0,14.0,253.30000000000072,2015-B21,2015
NZD_CAD,2015-12-10,S,2.177995176429071,0.91996,2015-12-11 00:00:00+00:00,0.91955,19,0,2015-12-18 00:00:00+00:00,2015-12-28 00:00:00+00:00,7.0,17.0,13.400000000000079,2015-B25,2015
NZD_CAD,2016-02-11,S,2.199765888493694,0.93554,2016-02-12 00:00:00+00:00,0.9311,19,0,2016-02-19 00:00:00+00:00,2016-02-26 00:00:00+00:00,7.0,14.0,268.5999999999999,2016-B03,2016
NZD_CAD,2016-06-16,S,2.233968029594442,0.91307,2016-06-16 23:00:00+00:00,0.91175,19,0,2016-06-23 23:00:00+00:00,2016-06-30 23:00:00+00:00,7.0,14.0,56.79999999999907,2016-B12,2016
NZD_CAD,2016-06-22,S,2.1847138514340485,0.91842,2016-06-22 23:00:00+00:00,0.91766,19,0,2016-06-29 23:00:00+00:00,2016-07-06 23:00:00+00:00,7.0,14.0,124.50000000000071,2016-B13,2016
NZD_CAD,2016-07-07,S,2.284768591982095,0.93905,2016-07-07 23:00:00+00:00,0.94001,19,0,2016-07-14 23:00:00+00:00,2016-07-21 23:00:00+00:00,7.0,14.0,162.40000000000032,2016-B14,2016
NZD_CAD,2016-08-02,S,2.022595855427757,0.94913,2016-08-02 23:00:00+00:00,0.94451,19,0,2016-08-09 23:00:00+00:00,2016-08-16 23:00:00+00:00,7.0,14.0,112.79999999999956,2016-B16,2016
NZD_CAD,2016-08-24,S,2.269576021361738,0.94468,2016-08-24 23:00:00+00:00,0.94553,19,0,2016-08-31 23:00:00+00:00,2016-09-07 23:00:00+00:00,7.0,14.0,76.19999999999959,2016-B17,2016
NZD_CAD,2016-10-18,S,2.6013992202220066,0.94212,2016-10-18 23:00:00+00:00,0.94469,19,0,2016-10-25 23:00:00+00:00,2016-11-01 23:00:00+00:00,7.0,14.0,59.20000000000036,2016-B21,2016
NZD_CAD,2016-12-02,S,2.2949555260101366,0.94798,2016-12-05 00:00:00+00:00,0.94519,19,2,2016-12-12 00:00:00+00:00,2016-12-19 00:00:00+00:00,7.0,14.0,116.89999999999978,2016-B24,2016
NZD_CAD,2017-02-06,S,2.272432905398999,0.95755,2017-02-07 00:00:00+00:00,0.95701,19,0,2017-02-14 00:00:00+00:00,2017-02-21 00:00:00+00:00,7.0,14.0,205.10000000000028,2017-B03,2017
NZD_CAD,2017-04-12,L,-2.399987746919168,0.92238,2017-04-12 23:00:00+00:00,0.92578,19,0,2017-04-19 23:00:00+00:00,2017-04-26 23:00:00+00:00,7.0,14.0,238.49999999999926,2017-B08,2017
NZD_CAD,2017-06-02,S,2.5101400195216033,0.96307,2017-06-04 23:00:00+00:00,0.96311,19,2,2017-06-11 23:00:00+00:00,2017-06-18 23:00:00+00:00,7.0,14.0,42.69999999999996,2017-B11,2017
NZD_CAD,2017-08-23,L,-2.219423202683008,0.90634,2017-08-23 23:00:00+00:00,0.90728,19,0,2017-08-30 23:00:00+00:00,2017-09-06 23:00:00+00:00,7.0,14.0,40.900000000000375,2017-B17,2017
NZD_CAD,2017-08-31,L,-2.511004374202982,0.8957,2017-08-31 23:00:00+00:00,0.89542,19,0,2017-09-07 23:00:00+00:00,2017-09-14 23:00:00+00:00,7.0,14.0,26.800000000000157,2017-B18,2017
NZD_CAD,2017-09-26,L,-2.257839246046322,0.8897,2017-09-26 23:00:00+00:00,0.89048,19,0,2017-10-03 23:00:00+00:00,2017-10-10 23:00:00+00:00,7.0,14.0,145.99999999999946,2017-B20,2017
NZD_CAD,2017-10-03,L,-2.1080034408259127,0.8937,2017-10-03 23:00:00+00:00,0.89448,19,0,2017-10-10 23:00:00+00:00,2017-10-17 23:00:00+00:00,7.0,14.0,32.89999999999904,2017-B20,2017
NZD_CAD,2017-10-18,L,-2.166031316082208,0.8913,2017-10-18 23:00:00+00:00,0.89194,19,0,2017-10-25 23:00:00+00:00,2017-11-01 23:00:00+00:00,7.0,14.0,11.400000000000299,2017-B21,2017
NZD_CAD,2018-03-06,S,2.09776147394094,0.9386,2018-03-07 00:00:00+00:00,0.94279,19,0,2018-03-13 23:00:00+00:00,2018-03-20 23:00:00+00:00,6.958333333333333,13.958333333333334,103.9000000000001,2018-B05,2018
NZD_CAD,2018-03-13,S,2.6186959173876354,0.94935,2018-03-13 23:00:00+00:00,0.94979,19,0,2018-03-20 23:00:00+00:00,2018-03-27 23:00:00+00:00,7.0,14.0,128.40000000000072,2018-B06,2018
NZD_CAD,2018-08-02,L,-2.4092969400965254,0.87777,2018-08-02 23:00:00+00:00,0.87736,19,0,2018-08-09 23:00:00+00:00,2018-08-16 23:00:00+00:00,7.0,14.0,52.99999999999971,2018-B16,2018
NZD_CAD,2018-08-23,L,-2.0994824069127764,0.8678,2018-08-23 23:00:00+00:00,0.86787,19,0,2018-08-30 23:00:00+00:00,2018-09-06 23:00:00+00:00,7.0,14.0,46.39999999999977,2018-B17,2018
NZD_CAD,2018-08-27,L,-2.0601802997835823,0.86775,2018-08-27 23:00:00+00:00,0.86888,19,0,2018-09-03 23:00:00+00:00,2018-09-10 23:00:00+00:00,7.0,14.0,5.5000000000005045,2018-B18,2018
NZD_CAD,2018-09-06,L,-2.1431946829726725,0.8657,2018-09-06 23:00:00+00:00,0.86581,19,0,2018-09-13 23:00:00+00:00,2018-09-20 23:00:00+00:00,7.0,14.0,6.599999999999939,2018-B18,2018
NZD_CAD,2019-01-31,S,2.1707374468353824,0.90768,2019-02-01 00:00:00+00:00,0.90789,19,0,2019-02-08 00:00:00+00:00,2019-02-15 00:00:00+00:00,7.0,14.0,149.09999999999977,2019-B03,2019
NZD_CAD,2019-02-05,S,2.099262325946657,0.90495,2019-02-06 00:00:00+00:00,0.90606,19,0,2019-02-13 00:00:00+00:00,2019-02-20 00:00:00+00:00,7.0,14.0,160.09999999999968,2019-B03,2019
NZD_CAD,2019-02-14,S,2.618564316595705,0.9087,2019-02-15 00:00:00+00:00,0.90695,19,0,2019-02-22 00:00:00+00:00,2019-03-01 00:00:00+00:00,7.0,14.0,114.00000000000077,2019-B04,2019
NZD_CAD,2019-02-25,S,2.485729442395748,0.9077,2019-02-26 00:00:00+00:00,0.9073,19,0,2019-03-05 00:00:00+00:00,2019-03-11 23:00:00+00:00,7.0,13.958333333333334,129.70000000000036,2019-B05,2019
NZD_CAD,2019-03-04,S,2.5055281386428363,0.9071,2019-03-05 00:00:00+00:00,0.90765,19,0,2019-03-11 23:00:00+00:00,2019-03-18 23:00:00+00:00,6.958333333333333,13.958333333333334,45.999999999999375,2019-B05,2019
NZD_CAD,2019-04-03,S,2.1196589228325906,0.9044,2019-04-03 23:00:00+00:00,0.90585,19,0,2019-04-10 23:00:00+00:00,2019-04-17 23:00:00+00:00,7.0,14.0,98.6000000000009,2019-B07,2019
NZD_CAD,2019-04-15,S,2.1025012535639487,0.90395,2019-04-15 23:00:00+00:00,0.9046,19,0,2019-04-22 23:00:00+00:00,2019-04-29 23:00:00+00:00,7.0,14.0,142.5999999999994,2019-B08,2019
NZD_CAD,2019-06-19,L,-2.0631296549715965,0.86805,2019-06-19 23:00:00+00:00,0.86965,19,0,2019-06-26 23:00:00+00:00,2019-07-03 23:00:00+00:00,7.0,14.0,99.09999999999974,2019-B13,2019
NZD_CAD,2019-07-04,L,-2.011900217158942,0.8726,2019-07-04 23:00:00+00:00,0.87307,19,0,2019-07-11 23:00:00+00:00,2019-07-18 23:00:00+00:00,7.0,14.0,7.699999999999374,2019-B14,2019
NZD_CAD,2019-07-25,L,-2.4501339687585815,0.87725,2019-07-25 23:00:00+00:00,0.8764,19,0,2019-08-01 23:00:00+00:00,2019-08-08 23:00:00+00:00,7.0,14.0,3.7000000000009248,2019-B15,2019
NZD_CAD,2020-02-19,L,-2.0227997169627026,0.84415,2020-02-20 00:00:00+00:00,0.84438,19,0,2020-02-27 00:00:00+00:00,2020-03-05 00:00:00+00:00,7.0,14.0,5.499999999999394,2020-B04,2020
NZD_CAD,2020-02-25,L,-2.1264509883007663,0.8394,2020-02-26 00:00:00+00:00,0.83871,19,0,2020-03-04 00:00:00+00:00,2020-03-10 23:00:00+00:00,7.0,13.958333333333334,75.20000000000081,2020-B05,2020
NZD_CAD,2020-02-28,L,-2.120408822747832,0.83666,2020-03-02 00:00:00+00:00,0.8332,19,2,2020-03-08 23:00:00+00:00,2020-03-15 23:00:00+00:00,6.958333333333333,13.958333333333334,294.69999999999993,2020-B05,2020
NZD_CAD,2020-03-19,L,-2.7850468013386025,0.82195,2020-03-19 23:00:00+00:00,0.82415,19,0,2020-03-26 23:00:00+00:00,2020-04-02 23:00:00+00:00,7.0,14.0,217.6,2020-B06,2020
NZD_CAD,2020-06-04,S,2.587409802026118,0.87225,2020-06-04 23:00:00+00:00,0.87259,19,0,2020-06-11 23:00:00+00:00,2020-06-18 23:00:00+00:00,7.0,14.0,12.199999999999989,2020-B12,2020
NZD_CAD,2020-06-17,S,2.0920516763179777,0.87585,2020-06-17 23:00:00+00:00,0.87507,19,0,2020-06-24 23:00:00+00:00,2020-07-01 23:00:00+00:00,7.0,14.0,60.20000000000025,2020-B13,2020
NZD_CAD,2020-06-22,S,2.0086394447573945,0.876,2020-06-22 23:00:00+00:00,0.87685,19,0,2020-06-29 23:00:00+00:00,2020-07-06 23:00:00+00:00,7.0,14.0,55.600000000000094,2020-B13,2020
NZD_CAD,2020-06-26,S,2.050071191431906,0.87862,2020-06-28 23:00:00+00:00,0.87787,19,2,2020-07-05 23:00:00+00:00,2020-07-12 23:00:00+00:00,7.0,14.0,33.199999999999896,2020-B13,2020
NZD_CAD,2020-07-01,S,2.119117506126965,0.87985,2020-07-01 23:00:00+00:00,0.88057,19,0,2020-07-08 23:00:00+00:00,2020-07-15 23:00:00+00:00,7.0,14.0,0.5999999999994898,2020-B14,2020
